时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素
06/20/2014,26,7.24,161,64.2,6.07,3.89,0.2,0.55,2.56,3.8
06/21/2014,27.7,6.98,113,83,5.25,4.06,0.2,1.06,2.8,3.7
06/22/2014,26,7.19,184,77.8,5.54,4.75,0.2,0.88,3.11,3.7
06/23/2014,26.4,7.07,194,79.2,4.97,3.63,0.18,1.21,3.76,3.7
06/24/2014,24.6,7.09,158,76.8,6.32,3.52,0.2,0.58,2.54,3.7
06/25/2014,24.7,7.16,177,92.2,6.63,3.23,0.19,0.72,3,3.7
06/26/2014,24.5,7.09,128,54.5,6.4,3.46,0.15,0.48,2.09,3.7
06/27/2014,25,7.08,145,65.2,5.99,3.48,0.17,0.51,2.35,3.8
06/28/2014,25.3,7.14,156,66.6,5.71,3.37,0.16,0.41,2.09,3.8
06/29/2014,25.3,7.2,160,82.6,5.6,3.9,0.2,0.56,2.45,3.8
06/30/2014,25.5,7.1,163,60.6,5.61,3.62,0.17,0.56,2.62,3.8
07/01/2014,25.7,7.07,160,65.6,5.89,4.02,0.18,0.67,2.5,3.8
07/02/2014,25.8,7.14,158,63.4,5.95,3.78,0.17,0.61,2.26,3.8
07/03/2014,26,7.05,176,50.1,5.63,3.07,0.16,0.59,1.46,3.8
07/04/2014,28.1,7.24,160,38.7,4.52,3.96,0.17,0.46,2.15,3.8
07/05/2014,27.2,7.15,204,47.3,4.94,4.44,0.17,0.79,3.04,3.8
07/06/2014,27.7,7.4,237,46.6,4.99,3.56,0.17,0.37,2.95,3.8
07/07/2014,27.5,7.36,279,65.4,5.84,4.21,0.17,0.5,3.58,3.8
07/08/2014,26.8,7.43,211,62.5,5.2,4.82,0.19,0.46,3.01,3.8
07/09/2014,26.9,7.32,199,74.8,4.79,3.92,0.21,0.65,3.11,3.8
07/10/2014,27.3,7.27,228,56.8,5.01,3.38,0.18,1.07,3.79,3.8
07/11/2014,27.6,7.31,225,56.6,4.91,3.47,0.18,0.63,3.36,3.8
07/12/2014,27.3,7.27,204,46,4.72,3.13,0.16,0.54,3.02,3.8
07/13/2014,27.6,7.31,214,42.8,4.41,3.85,0.16,0.56,3.37,3.8
07/14/2014,27.7,7.36,231,39.8,4.15,3.13,0.17,0.46,3.16,3.8
07/15/2014,27.4,7.26,225,42.9,4.87,3.58,0.16,0.63,3.52,3.8
07/16/2014,27.4,7.29,199,40,4.91,3.42,0.15,0.55,3.02,3.9
07/17/2014,26.9,7.26,166,70.5,5.02,2.99,0.14,0.58,2.37,3.9
07/18/2014,26.7,7.23,159,33,4.89,2.88,0.13,0.49,2.61,3.8
07/19/2014,26.8,7.53,159,34.5,5.57,3.09,0.13,0.32,2.01,3.9
07/20/2014,26.9,7.6,162,37.1,5.99,2.87,0.14,0.23,2.05,3.8
07/21/2014,27,7.55,152,32.8,6.08,2.98,0.15,0.29,2.07,3.8
07/22/2014,27,7.57,143,30.1,6.07,3.48,0.16,0.25,1.86,3.8
07/23/2014,26.6,7.59,155,28.9,5.96,3.48,0.14,0.3,2.04,3.9
07/24/2014,27.2,7.51,277,52.2,4.69,2.62,0.15,0.98,3.67,3.9
07/25/2014,26.9,7.6,262,86,5.85,3.04,0.2,1.11,4.54,3.9
07/26/2014,26.9,7.61,245,97.1,5.25,3.36,0.24,0.77,4.14,3.8
07/27/2014,27.1,7.5,178,97.3,4.51,3.38,0.23,0.5,3.36,3.8
07/28/2014,26.9,7.29,154,65.9,4.53,2.95,0.19,0.58,2.85,3.8
07/29/2014,27.3,7.28,194,62,3.88,3.46,0.18,0.74,3.2,3.8
07/30/2014,27.3,7.3,184,43.8,4.61,3.31,0.16,0.7,3.02,3.9
07/31/2014,27.3,7.26,174,37.7,5,3.27,0.15,0.61,2.76,3.8
08/01/2014,27.5,7.31,176,35.3,4.92,3.76,0.15,0.63,2.97,3.9
08/02/2014,27.2,7.25,181,35.6,4.77,3.2,0.14,0.77,3.05,3.9
08/03/2014,27.1,7.16,170,35.5,4.87,3.22,0.14,0.64,2.91,3.9
08/04/2014,27.3,7.04,175,34.2,4.73,2.75,0.13,0.54,2.75,3.9
08/05/2014,28.1,7.07,217,35.3,4.46,2.79,0.13,0.45,3.38,3.9
08/06/2014,28.1,7.19,230,31.3,4.44,2.93,0.14,0.4,3.57,3.9
08/07/2014,28,7.26,221,32.9,4.56,3.02,0.15,0.5,3.36,3.9
08/08/2014,27.8,7.2,195,32.5,4.36,2.98,0.15,0.63,3.36,3.9
08/09/2014,28.3,7.33,261,44.6,4.01,2.72,0.16,0.69,3.83,3.9
08/10/2014,28.4,7.28,279,47.3,3.45,2.15,0.16,0.69,4.08,3.9
08/11/2014,28.3,7.31,294,77.3,3.75,2.22,0.18,1.04,4.59,3.9
08/12/2014,28.3,7.26,280,131.8,4.45,2.18,0.21,0.77,3.02,3.9
08/13/2014,27.7,7.27,274,211.7,4.88,2.57,0.21,1.32,3.92,3.9
08/14/2014,27.3,7.15,188,104.9,3.83,4.73,0.29,0.65,3.42,3.8
08/15/2014,27.2,7.04,190,83.6,3.97,3.14,0.23,1.08,4.27,3.8
08/16/2014,27.5,7.02,166,65.1,3.84,2.75,0.22,0.54,3.63,3.9
08/17/2014,27.6,6.99,163,62.2,4.01,1.88,0.2,0.31,3.37,3.9
08/18/2014,27.2,7.1,222,100.3,4.24,2.36,0.21,0.93,4.82,3.9
08/19/2014,27.1,7.16,224,117.9,4.2,2.22,0.23,0.87,5.39,3.9
08/20/2014,26.7,7.16,232,101.7,4.26,2.24,0.24,0.75,4.55,3.9
08/21/2014,26.9,7.23,239,60.3,4.08,2.36,0.24,0.93,3.85,3.9
08/22/2014,27.2,7.11,196,52.2,4.07,1.96,0.21,0.67,3.04,3.9
08/23/2014,27.5,7.15,192,41.7,3.65,2.8,0.19,0.79,2.98,3.9
08/24/2014,27.8,7.09,189,43,4.06,3.6,0.22,0.49,2.7,3.9
08/25/2014,28,6.97,198,41.1,3.86,2.53,0.22,0.62,1.35,3.9
08/26/2014,27.7,7.04,208,37.1,4.55,2.35,0.19,0.91,1.96,3.9
08/27/2014,28.3,7.07,212,38.8,4.23,2.47,0.18,0.77,2.07,3.9
08/28/2014,28.4,7.03,214,33.8,4.31,2,0.17,0.67,3.24,3.9
08/29/2014,28.4,6.97,222,37.8,4.2,2.01,0.17,0.81,3.38,3.9
08/30/2014,27.9,7,228,40.5,4.17,1.36,0.17,0.6,3.73,3.9
08/31/2014,27.8,6.9,197,38.7,3.59,2.05,0.17,0.79,3.2,3.9
09/01/2014,27.9,6.98,227,44.3,3.22,1.74,0.17,0.52,3.42,3.9
09/02/2014,27.9,6.96,220,29.9,3.37,1.52,0.16,1.18,3.37,3.9
09/03/2014,27.7,6.92,214,56.6,4.21,2.18,0.18,1,3.96,3.9
09/04/2014,27.5,6.92,196,62.2,3.79,2,0.18,0.54,3.18,3.9
09/05/2014,27.8,7.15,313,72.2,3.93,1.74,0.16,1.17,4.48,3.9
09/06/2014,28.2,7.26,331,52.7,4.17,1.99,0.16,1.54,4.34,3.9
09/07/2014,28.3,7.17,250,44.5,3.84,2.28,0.18,0.64,3.53,3.9
09/08/2014,28.6,6.94,219,37.5,3.77,2.49,0.18,0.62,2.73,3.9
09/09/2014,28.8,7.11,231,44.5,3.7,2.74,0.17,0.56,3.04,3.9
09/10/2014,28.7,7,212,37.7,3.29,2.93,0.18,0.68,2.97,3.9
09/11/2014,28.9,6.9,221,32.9,3.05,2.37,0.17,0.61,2.97,3.9
09/12/2014,29.1,7.06,273,37.7,3.62,1.98,0.17,0.6,3.55,3.9
09/13/2014,29.1,7.04,287,37.5,4.33,2.02,0.17,1.03,3.89,3.9
09/14/2014,28.9,6.9,231,34.3,4.4,1.9,0.18,0.54,3.9,3.9
09/15/2014,28.9,7.09,262,39,3.05,2.12,0.17,0.38,3.83,3.9
09/16/2014,28.3,7.05,274,38.6,2.77,2.31,0.16,0.36,4,3.9
09/17/2014,28.8,7.03,358,58.4,4.74,1.94,0.16,0.76,5.27,3.9
09/18/2014,29.5,6.94,306,56.7,6.36,1.97,0.16,0.61,6.03,3.8
09/19/2014,28.5,7.05,235,31.7,4.6,2.73,0.16,0.92,4.28,3.8
09/20/2014,28.2,7.09,274,32,4.38,2.26,0.16,0.66,4.08,3.8
09/21/2014,27.4,7.08,230,37.4,4.12,2.55,0.17,0.69,3.88,3.8
09/22/2014,26.9,7.1,240,30.6,3.75,2.57,0.15,0.81,4.18,3.8
09/23/2014,27,6.99,251,35.7,3.75,2.4,0.15,0.68,4.57,3.9
09/24/2014,27.2,7.01,256,27.6,3.78,2.67,0.15,0.64,4.31,3.9
09/25/2014,27.6,7.09,289,26.7,4.27,2.31,0.15,0.45,4.29,3.8
09/26/2014,27.9,7.11,309,30.1,4.29,2.66,0.15,0.23,3.71,3.9
09/27/2014,27.8,7.01,219,23.6,4.37,3.08,0.17,0.06,3.69,3.8
09/28/2014,28,7.02,260,29.3,4.81,3.05,0.16,0.76,3.74,3.9
09/29/2014,28.2,6.93,247,24.6,4.69,2.25,0.17,0.55,4.07,3.9
09/30/2014,28.2,7.05,261,24.8,4.26,2.04,0.16,0.36,4.22,3.9
10/01/2014,28.1,7.07,231,25.8,4.62,2.27,0.15,0.26,3.15,3.9
10/02/2014,28.3,7.2,294,31.1,4.6,1.96,0.16,0.53,2.95,3.9
10/03/2014,28,7.22,265,28.7,4.04,2.18,0.14,0.42,2.66,3.9
10/04/2014,27.5,7.12,220,30.5,3.72,2.27,0.15,0.32,2.91,3.9
10/05/2014,26.9,7.1,252,26.2,4.16,2.16,0.15,0.54,3.49,3.9
10/06/2014,26.4,7.1,237,34.8,4.79,2.16,0.15,0.79,3.95,3.9
10/07/2014,25.9,7.11,234,37.5,4.46,2.3,0.14,0.58,3.61,3.9
10/08/2014,25.6,7.02,211,28.2,3.82,2.56,0.14,0.93,4.16,3.9
10/09/2014,25.7,7.08,233,37.8,4.57,2.89,0.14,0.66,4.39,3.9
10/10/2014,25.8,7.13,243,29.3,4.19,2.34,0.13,0.46,3.89,3.9
10/11/2014,25.8,7.13,276,30,4.17,1.91,0.13,0.32,4.46,3.9
10/12/2014,25.8,7.17,283,32.4,3.81,1.88,0.13,0.59,5.09,3.8
10/13/2014,25.5,7.06,275,26.9,4.78,1.94,0.13,0.72,4.79,3.9
10/14/2014,25.1,7.14,288,27.5,5.06,1.88,0.13,0.93,4.52,3.8
10/15/2014,24.9,7.19,287,27.3,4.92,1.94,0.12,1,4.66,3.8
10/16/2014,24.7,7.12,282,24.1,4.71,1.93,0.12,1.05,4.71,3.8
10/17/2014,24.5,7.17,306,24.5,4.47,1.85,0.12,1.19,5.21,3.8
10/18/2014,24.4,7.19,285,23.8,3.96,1.93,0.12,1.15,5.26,3.8
10/19/2014,24.4,7.15,276,24.9,3.38,1.97,0.12,0.71,4.9,3.8
10/20/2014,24.5,7.19,285,24.3,4.24,2,0.13,0.75,5.06,3.8
10/21/2014,24.8,7.28,343,24.9,4.9,2.14,0.13,1.23,5.36,3.9
10/22/2014,24.9,7.45,479,16.5,4.42,2.29,0.12,2.72,7.92,3.8
10/23/2014,24.6,7.29,509,19.1,4.15,2.34,0.12,3.16,8.91,3.8
10/24/2014,24.8,6.55,529,17.2,3.84,2.28,0.12,2.81,8.09,3.9
10/25/2014,24.8,6.42,444,18,4.3,2.31,0.12,2.46,8.42,3.9
10/26/2014,24.4,6.45,445,13.4,3.83,2.24,0.13,1.75,6.95,3.9
10/27/2014,24.6,6.54,488,24.1,4.12,2.46,0.13,1.92,7.14,3.8
10/28/2014,24.4,6.51,461,20.8,4.71,2.75,0.14,2.04,7.77,3.9
10/29/2014,24.6,6.36,309,22.4,5.38,2.62,0.16,1.31,6.61,3.9
10/30/2014,24.9,6.23,235,19.2,5.45,2.12,0.16,0.57,4.61,3.8
10/31/2014,24.9,6.29,238,24,5.31,1.73,0.15,0.25,3.02,3.8
11/01/2014,25,6.34,257,26.2,5.06,1.77,0.15,0.31,2.83,3.8
11/02/2014,24.9,6.32,232,27.8,4.6,2.18,0.15,0.21,2.66,3.8
11/03/2014,24.4,6.24,208,32.8,4,2.61,0.14,0.58,2.61,3.8
11/04/2014,23.7,6.31,236,35.2,4.24,2.58,0.14,0.62,2.69,3.7
11/05/2014,23.5,6.39,247,28.8,4.86,2.65,0.13,0.78,2.93,3.8
11/06/2014,23.4,6.32,233,33.1,4.86,2.33,0.13,0.54,3.64,3.7
11/07/2014,23.3,6.28,228,32.7,4.25,1.4,0.14,0.79,3.75,3.7
11/08/2014,23.2,6.27,224,31.1,3.74,1.71,0.14,0.76,3.78,3.7
11/09/2014,23.2,6.28,227,32,4.21,1.69,0.14,0.98,4,3.7
11/10/2014,23.3,6.29,258,31,5.02,1.57,0.13,0.71,4.37,3.7
11/11/2014,23.2,6.36,282,31.1,4.99,1.53,0.13,1.26,4.83,3.7
11/12/2014,22.9,6.24,227,31.1,4.64,1.93,0.14,1.23,4.85,3.7
11/13/2014,22.2,6.62,301,27,4.39,1.87,0.13,1.33,4.34,3.7
11/14/2014,21.8,6.88,295,30.7,4.37,2,0.14,1.49,4.79,3.7
11/15/2014,21.8,6.93,314,29.4,4.45,1.92,0.13,1.85,5.8,3.7
11/16/2014,22,6.79,236,27.6,4.04,2.21,0.14,1.29,4.66,3.7
11/17/2014,22,6.75,233,33.4,3.35,2.7,0.14,1.14,4.22,3.7
11/18/2014,21.7,6.81,258,31.8,4.02,2.06,0.14,0.81,4.56,3.7
11/19/2014,21.4,6.83,248,32,4.1,2.05,0.14,1.05,4.62,3.8
11/20/2014,21.3,6.96,243,31.4,4.87,2.04,0.14,0.82,3.91,3.8
11/21/2014,21.5,7.62,227,26.8,6.27,2.01,0.14,0.61,3.83,3.8
11/22/2014,21.7,7.34,247,30,6.29,2,0.15,0.83,4.11,3.8
11/23/2014,21.8,6.98,253,27.9,6.26,3.35,0.14,1.01,4.09,3.8
11/24/2014,22,6.92,218,24.2,5.86,3.53,0.15,0.83,3.96,3.8
11/25/2014,22,6.89,243,23.6,5.64,2.27,0.14,0.56,4.08,3.8
11/26/2014,21.8,6.89,240,23.9,5.81,2.02,0.14,0.19,3.95,3.7
11/27/2014,21.9,6.84,225,22.2,6.06,2.22,0.15,0.62,3.82,3.8
11/28/2014,21.8,6.75,242,24.8,6.17,2.29,0.14,0.16,3.89,3.8
11/29/2014,22,6.67,229,21.8,5.26,2.13,0.14,0.57,4.07,3.7
11/30/2014,22.2,6.63,220,24,4.79,1.85,0.14,0.75,4.05,3.7
12/01/2014,21.5,6.76,307,33.1,5.19,1.84,0.14,0.4,4.46,3.8
12/02/2014,20.9,6.82,311,25.6,5.64,2.06,0.15,1.05,5.37,3.8
12/03/2014,20.4,6.78,292,29.2,6.04,1.82,0.15,0.76,5.24,3.8
12/04/2014,19.9,6.8,310,32,6.21,1.64,0.15,0.6,5.28,3.8
12/05/2014,19.3,6.86,317,37.7,5.82,1.92,0.2,1.19,4.64,3.8
12/06/2014,19,6.83,262,29.1,5.44,1.73,0.2,0.87,4.2,3.8
12/07/2014,19.1,6.81,273,25.4,5.63,1.71,0.18,1.05,3.93,3.8
12/08/2014,19.2,6.8,271,26.4,5.93,1.92,0.17,1.09,3.6,3.8
12/09/2014,19.1,6.79,282,25.6,6.13,2.01,0.16,0.86,4.12,3.8
12/10/2014,19.6,6.73,212,21.6,5.32,2.69,0.18,1.15,3.31,3.8
12/11/2014,18.5,6.94,353,23,5.52,2.46,0.17,0.79,4.5,3.8
12/12/2014,17.4,6.99,411,23.1,5.71,2.28,0.17,0.71,4.78,3.8
12/13/2014,17,7.02,470,21.4,6.34,2.21,0.17,1.36,5.44,3.8
12/14/2014,16.3,7.05,509,22.3,6.17,2.42,0.18,2.17,5.5,3.8
12/15/2014,16,7.04,496,28.1,7.3,2.07,0.18,2.44,5.98,3.9
12/16/2014,16.1,6.96,382,24.2,7.01,2.06,0.19,2,5.59,3.9
12/17/2014,15.4,6.93,330,25.7,7.25,2.11,0.24,1.73,4.91,3.9
12/18/2014,15.5,6.87,340,17.9,7.37,2.02,0.22,1.44,4.58,3.9
12/19/2014,15.4,6.87,352,18.8,7.24,2.14,0.2,1.49,5.12,3.8
12/20/2014,15.1,6.87,330,20.4,7.24,2.19,0.19,1.31,6.09,3.8
12/21/2014,15.1,6.84,331,20.5,7.24,2.49,0.18,1.01,5.43,3.8
12/22/2014,14.6,6.86,347,19.1,7.1,1.87,0.18,1.21,5.82,3.8
12/23/2014,14.7,6.88,336,18.2,7.09,2.27,0.18,1.36,5.62,3.8
12/24/2014,15.1,6.83,308,22.5,7.38,2.4,0.17,1.06,4.82,3.8
12/25/2014,15.2,6.82,323,16.6,7.4,2.23,0.16,0.45,4.36,3.8
12/26/2014,15.9,6.86,340,19.1,7.11,2.48,0.18,0.33,5.18,3.8
12/27/2014,16.3,6.86,322,17.1,6.54,2.47,0.11,1.69,4.73,3.8
12/28/2014,16.1,6.86,334,16.5,5.78,2.4,0.14,2.21,2.37,3.8
12/29/2014,15.6,6.9,362,18.2,6.23,2.44,0.2,2.56,-,3.8
12/30/2014,15,6.93,379,15.2,6.31,2.56,0.22,2.85,5.34,3.8
12/31/2014,14.8,6.94,374,15.5,5.9,2.69,0.24,2.8,7.39,3.8
01/01/2015,14.6,6.94,373,15.5,6.24,2.65,0.24,3.17,7.86,3.8
01/02/2015,14.6,6.94,375,17.1,6.49,2.75,0.24,2.65,8.3,3.8
01/03/2015,14.1,6.9,400,21,6.77,2.21,0.21,2.61,7.74,3.8
01/04/2015,14.2,6.95,408,22,6.78,2.09,0.2,2.09,7.33,3.8
01/05/2015,14.9,6.9,364,19.2,6.12,2.91,0.22,2.39,6.51,3.8
01/06/2015,15.6,6.85,366,18.9,6.62,2.88,0.2,1.8,8.17,3.8
01/07/2015,15.6,6.89,365,18.8,6.17,2.16,0.2,1.67,6.56,3.8
01/08/2015,15.6,6.9,337,14.4,6.05,2.66,0.23,2.62,7.18,3.8
01/09/2015,15.6,6.91,354,17.7,5.91,2.68,0.23,2.67,7.45,3.8
01/10/2015,15.4,6.92,385,16.4,6.37,2.5,0.21,2.44,7.74,3.9
01/11/2015,15.1,6.88,376,16.2,6.14,2.58,0.21,2.54,8.02,3.9
01/12/2015,14.8,6.92,362,13.5,5.55,3.15,0.25,2.84,7.5,3.8
01/13/2015,14.3,6.94,375,22.6,6.02,2.65,0.25,2.42,7.68,3.8
01/14/2015,13.8,7.05,563,41.6,6.5,2.31,0.2,2.86,7.8,3.8
01/15/2015,14,7.12,590,39,6.25,2.96,0.25,3.01,10.16,3.8
01/16/2015,13.8,7.1,511,29.7,5.85,3.21,0.29,5.83,8.98,3.8
01/17/2015,14,7.03,470,17.4,5.87,3.41,0.34,5.81,9.81,3.8
01/18/2015,14.5,6.96,393,11.4,6.14,3.3,0.33,4.63,9.55,3.8
01/19/2015,14.5,6.99,356,12,5.92,3.76,0.36,3.78,7.94,3.8
01/20/2015,14.6,6.95,302,14.3,5.4,3.37,0.33,2.38,6.36,3.8
01/21/2015,14.6,6.92,297,16.6,5.35,3.31,0.33,2.25,6.56,3.8
01/22/2015,14.5,6.91,295,22.5,5.62,3.62,0.31,2.48,5.7,3.8
01/23/2015,14.3,6.93,332,19.1,5.87,3.83,0.32,3.42,7,3.8
01/24/2015,14.5,6.96,350,13.6,6.1,3.89,0.29,3.51,8.02,3.8
01/25/2015,14.8,6.95,342,13.3,5.97,3.42,0.25,3.03,7.96,3.8
01/26/2015,15.1,6.93,342,21.9,5.38,3.7,0.22,2.72,7.43,3.8
01/27/2015,15.5,6.95,385,20.2,5.7,2.15,0.23,2.77,6.89,3.8
01/28/2015,16,7.01,368,19.5,5.08,1.77,0.23,2.98,8.47,3.8
01/29/2015,16.2,6.98,387,22.1,4.77,1.85,0.26,3.18,8.07,3.8
01/30/2015,16.3,6.99,368,24.6,3.93,2.1,0.27,3.55,8.16,3.8
01/31/2015,15.7,6.81,163,27.5,4.47,2.59,0.2,1.02,3.98,3.8
02/01/2015,15.4,6.73,188,23.7,3.92,2.62,0.16,0.65,4.66,3.8
02/02/2015,15.4,6.91,326,21,4.93,3.1,0.19,2.18,7.1,3.8
02/03/2015,15.8,6.94,340,21.7,6.68,2.76,0.2,2.36,7.06,3.8
02/04/2015,15.6,6.94,346,27.4,6.26,2.23,0.2,2.17,7.94,3.8
02/05/2015,15.3,6.83,213,34.5,6.49,1.83,0.19,1.36,5.17,3.8
02/06/2015,15.3,6.74,217,21.8,6.97,2.12,0.16,0.72,4.39,3.8
02/07/2015,14.9,6.92,349,32.2,6.49,2.53,0.18,2.5,7.65,3.8
02/08/2015,15,6.93,369,30.8,6.64,2.88,0.2,2.99,8.58,3.8
02/09/2015,14.8,6.98,366,28.2,6.57,2.72,0.21,3.19,7.89,3.8
02/10/2015,14.6,6.92,354,24.6,6.71,2.56,0.21,2.93,8.54,3.8
02/11/2015,14.8,6.95,352,24.3,7.19,2.61,0.22,2.73,8.12,3.9
02/12/2015,14.7,6.91,297,21.4,6.93,2.59,0.21,2.34,7.48,3.8
02/13/2015,15,6.92,368,19.7,7.18,2.55,0.21,2.44,7.42,3.8
02/14/2015,15.2,6.9,347,15.5,6.86,2.52,0.2,2.65,7.75,3.8
02/15/2015,15.2,6.95,365,14.8,5.76,2.56,0.21,2.25,7.81,3.8
02/16/2015,15.9,6.94,381,16.1,6.26,2.12,0.22,2.64,7.41,3.8
02/17/2015,16.1,6.92,372,13.7,6.68,2.54,0.23,3.03,7.5,3.9
02/18/2015,16.4,6.98,401,15,6.1,2.83,0.23,3,7.79,3.8
02/19/2015,16.7,6.97,396,15.8,5.71,3.09,0.24,2.92,7.92,3.8
02/20/2015,16.6,7.01,421,17.9,5.58,3.11,0.25,3.51,8.01,3.8
02/21/2015,16.4,7,400,23,5.86,3.41,0.26,3.49,8.27,3.8
02/22/2015,16.6,7,424,20.9,5.74,3.87,0.29,3.93,8.03,3.8
02/23/2015,17,7.08,465,33.6,5.28,4.05,0.32,5.44,9.85,3.8
02/24/2015,17.4,7.02,282,30.4,5.03,3.23,0.37,2.98,7.57,3.8
02/25/2015,17.9,6.98,311,18.2,5.61,2.57,0.34,2.19,7.46,3.8
02/26/2015,18.5,6.95,287,16.8,6.42,2.91,0.33,1.22,6.95,3.8
02/27/2015,18.6,6.91,219,18.1,6.16,2.9,0.34,0.61,6.23,3.8
02/28/2015,19.2,6.98,282,16.9,5.98,3.01,0.33,0.56,6.13,3.8
03/01/2015,18.6,6.97,269,17,5.94,2.99,0.34,0.36,6.33,3.8
03/02/2015,18,7,260,18,5.48,2.98,0.34,0.23,6.11,3.8
03/03/2015,17.4,6.95,231,19,5.66,2.57,0.33,0.54,5.65,3.8
03/04/2015,16.7,6.94,226,15.4,6.23,2.36,0.34,0.35,5.2,3.8
03/05/2015,16.2,6.96,237,19,5.59,2.22,0.32,0.46,5.39,3.8
03/06/2015,16.2,7,272,20.8,5.44,2.12,0.32,0.43,6.16,3.8
03/07/2015,16.4,7.02,289,28.5,5.75,1.65,0.33,0.55,6.38,3.8
03/08/2015,16.8,7.01,285,18.8,5.76,1.07,0.33,0.55,6.11,3.7
03/09/2015,17.8,6.99,292,18.8,5.61,1.62,0.33,0.64,6.42,3.7
03/10/2015,17.2,6.94,285,20.5,5.6,1.95,0.31,0.61,5.94,3.8
03/11/2015,16.6,6.98,347,23.9,5.89,2.65,0.32,0.52,6.01,3.7
03/12/2015,16.1,7.08,426,31.2,6.31,2.92,0.33,2.38,8.51,3.7
03/13/2015,16.4,6.99,323,32.7,6.21,2.64,0.36,2.19,7.98,3.8
03/14/2015,17.4,7.06,370,27.3,5.59,2.86,0.36,3.22,8.45,3.7
03/15/2015,18,6.98,366,29.2,5.84,3.31,0.36,3.44,8.01,3.8
03/16/2015,18.6,7.01,390,26.3,5.73,3.13,0.35,4.36,8.85,3.7
03/17/2015,18.9,7.03,393,28.3,5.61,2.85,0.33,3.83,7.53,3.7
03/18/2015,19.2,6.9,286,26.8,5.57,2.76,0.37,3.23,7.63,3.8
03/19/2015,19.7,6.85,263,29.6,5.31,2.53,0.36,1.92,6.19,3.7
03/20/2015,20.1,6.75,202,29.4,6.11,2.82,0.35,0.78,5.18,3.7
03/21/2015,20.6,6.76,239,29.5,5.56,2.92,0.33,0.64,4.87,3.8
03/22/2015,20.5,6.91,297,29.6,5.61,2.88,0.3,1.49,5.98,3.8
03/23/2015,19.6,7.01,331,28.8,5.43,2.5,0.29,1.82,6.4,3.7
03/24/2015,18.6,6.97,321,36.3,4.95,2.43,0.28,1.94,6.56,3.8
03/25/2015,17.8,6.99,350,29.5,4.94,2.32,0.27,2.28,6.49,3.7
03/26/2015,17.1,6.99,343,28.8,4.93,1.67,0.23,2.2,6,3.7
03/27/2015,17.6,6.95,344,29.2,5.75,2.34,0.27,2.69,6.82,3.7
03/28/2015,18.5,7,414,29.5,5.54,2.39,0.26,3.09,7.63,3.8
03/29/2015,19.5,7.04,342,28.9,5.28,2.78,0.26,3.32,8.03,3.7
03/30/2015,19.8,6.95,309,29.7,5.68,2.86,0.25,2.26,6.82,3.7
03/31/2015,19.5,6.88,308,29.4,5.84,2.97,0.18,2.35,7.03,3.7
04/01/2015,19.5,6.79,257,29.9,6.15,2.41,0.26,1.18,5.87,3.7
04/02/2015,20.1,6.78,277,28.9,6.71,3.1,0.24,1.33,5.6,3.7
04/03/2015,20,6.84,276,28.7,5.61,3.15,0.24,1.23,5.88,3.7
04/04/2015,21.9,6.77,301,29.8,7.69,2.99,0.26,0.99,4.51,3.6
04/05/2015,21.9,6.91,280,32.1,7.02,2.54,0.24,0.96,4.85,3.6
04/06/2015,20.1,6.77,138,32.1,7.44,2.51,0.26,0.48,3.68,3.7
04/07/2015,19.4,6.66,135,30.9,7.73,1.97,0.26,0.38,2.53,3.7
04/08/2015,19.2,6.75,205,30.1,6.68,2.16,0.21,0.53,4.02,3.7
04/09/2015,19.1,6.89,311,29.5,5.6,1.9,0.18,0.58,5.02,3.7
04/10/2015,19.2,7,419,31.1,4.64,2.06,0.19,2.33,6.84,3.7
04/11/2015,19.4,7.08,530,30.8,4.65,2.54,0.21,4.43,8.16,3.7
04/12/2015,19.7,7.16,589,29.9,4.32,2.77,0.23,6.1,9.82,3.7
04/13/2015,19.1,7.03,412,29.9,5.46,2.37,0.26,4.7,9.44,3.7
04/14/2015,18.1,6.74,202,29.3,6.37,1.27,0.26,1.06,5.81,3.7
04/15/2015,18.4,6.79,218,31.4,6.41,2.49,0.21,1.19,5.06,3.7
04/16/2015,19.3,6.8,228,30.8,6.34,2.83,0.17,1.35,5.23,3.7
04/17/2015,19.7,6.82,218,30.1,6.95,2.82,0.17,1.41,4.94,3.7
04/18/2015,20.3,6.96,333,31.2,6.6,3.67,0.18,2.28,6.48,3.7
04/19/2015,20.5,7,334,30.1,5.74,3.63,0.18,2.42,6.63,3.7
04/20/2015,20.4,6.97,335,30,5.14,3.57,0.18,2.51,6.3,3.7
04/21/2015,20.5,7.13,437,29.3,4.38,3.9,0.21,3.78,7.7,3.7
04/22/2015,21.2,7.21,541,29.8,4.12,4.06,0.26,5.7,8.92,3.7
04/23/2015,21.4,7.25,620,30.2,4.41,3.96,0.26,7.59,10,3.7
04/24/2015,22.1,7.21,545,31.8,3.22,2.88,0.31,6.14,9.86,3.7
04/25/2015,21.9,7.16,417,31,4.65,3.1,0.31,3.27,8.33,3.7
04/26/2015,20.7,7,229,32.7,4.7,2.45,0.24,1.5,4.29,3.7
04/27/2015,20.2,6.88,185,29.1,5.26,2.57,0.16,0.85,3.37,3.7
04/28/2015,20.4,6.77,182,31.5,5.8,3,0.16,0.98,4.04,3.7
04/29/2015,20.8,6.81,212,30,5.25,2.89,0.17,1.06,4.59,3.7
