时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素
10/13/2010 18:21:00,29.60,6.72,302.00,15.60,5.78,3.10,0.14,0.41,2.08,
10/13/2010 20:15:00,29.80,7.24,291.00,14.90,5.75,4.81,0.19,0.99,2.75,
10/14/2010 02:00:00,31.00,7.16,304.00,14.90,6.23,3.87,0.16,1.31,2.95,
10/14/2010 08:00:00,25.60,7.11,253.00,20.10,5.35,2.91,0.14,1.34,1.72,
10/14/2010 14:00:00,25.90,7.19,333.00,39.20,5.19,3.40,0.15,1.33,2.34,
10/14/2010 20:00:00,25.60,7.20,335.00,34.80,5.12,5.07,0.21,1.82,4.02,
10/15/2010 02:00:00,25.80,7.13,256.00,28.20,5.23,4.04,0.18,1.27,2.27,
10/15/2010 08:00:00,25.80,7.02,227.00,22.60,4.49,5.14,0.15,0.97,2.87,
10/15/2010 14:00:00,25.90,7.10,244.00,36.60,5.27,5.30,0.17,1.05,3.21,
10/15/2010 20:00:00,25.60,7.17,337.00,53.40,4.64,6.13,0.22,1.67,4.05,
10/16/2010 02:00:00,25.50,7.13,303.00,44.30,4.58,4.81,0.22,1.57,3.43,
10/16/2010 08:00:00,25.50,7.03,226.00,59.40,4.65,4.56,0.18,1.08,2.80,
10/16/2010 14:00:00,26.60,7.09,232.00,25.60,5.12,3.67,0.17,1.02,3.57,
10/16/2010 20:00:00,25.40,7.07,276.00,54.60,4.34,5.72,0.21,1.08,3.02,
10/17/2010 02:00:00,25.30,7.14,273.00,38.90,4.51,4.44,0.21,0.67,3.47,
10/17/2010 08:00:00,25.30,7.07,203.00,36.30,4.73,5.36,0.19,0.42,2.78,
10/17/2010 14:00:00,26.20,7.07,203.00,25.90,5.13,5.21,0.17,0.34,2.87,
10/17/2010 20:00:00,25.40,7.11,242.00,37.30,4.79,5.84,0.20,0.33,2.77,
10/18/2010 02:00:00,25.30,7.22,254.00,37.10,5.55,4.59,0.20,0.25,2.90,
10/18/2010 08:00:00,25.10,7.16,240.00,28.40,5.02,5.24,0.18,0.21,2.90,
10/18/2010 14:00:00,25.60,7.17,203.00,36.00,5.62,5.63,0.17,0.23,2.51,
10/18/2010 20:00:00,25.40,7.28,283.00,42.10,5.58,2.29,0.23,0.20,2.94,
10/19/2010 02:00:00,25.10,7.32,283.00,41.20,5.78,2.04,0.23,0.20,2.58,
10/19/2010 08:00:00,25.00,7.18,218.00,34.70,5.48,2.04,0.17,0.21,2.41,
10/19/2010 14:00:00,25.60,7.28,217.00,22.70,6.65,2.73,0.16,0.18,2.58,
10/19/2010 20:00:00,,,,,,,,,,
10/19/2010 20:39:00,,,,,,2.56,0.15,,2.47,
10/20/2010 02:39:00,24.80,7.23,249.00,43.10,5.84,2.49,0.19,0.35,2.99,
10/20/2010 09:00:00,24.80,7.19,257.00,27.40,5.12,2.86,0.18,0.32,2.84,
10/20/2010 15:00:00,25.00,7.25,257.00,20.30,5.86,2.86,0.16,0.29,3.25,
10/20/2010 21:00:00,24.60,7.29,277.00,45.00,5.75,2.17,0.22,0.29,3.11,
10/21/2010 03:00:00,24.50,7.18,235.00,35.90,5.39,1.79,0.18,0.25,2.35,
10/21/2010 09:00:00,24.30,7.14,229.00,23.60,4.83,2.66,0.17,0.22,2.48,
10/21/2010 15:00:00,24.30,7.11,224.00,20.00,4.41,2.39,0.16,0.20,2.56,
10/21/2010 21:00:00,23.90,7.20,277.00,39.20,5.30,3.51,0.19,0.98,3.64,
10/22/2010 03:00:00,23.60,7.17,301.00,35.60,4.95,2.54,0.18,1.58,3.58,
10/22/2010 09:00:00,23.50,7.07,192.00,34.90,5.47,2.96,0.14,1.03,2.64,
10/22/2010 15:00:00,23.60,6.99,174.00,29.70,5.35,3.10,0.11,0.94,2.22,
10/22/2010 21:00:00,23.70,6.98,196.00,29.20,5.13,2.85,0.12,1.10,2.77,
10/23/2010 03:00:00,23.60,6.98,197.00,26.90,4.90,2.13,0.12,1.06,2.95,
10/23/2010 09:00:00,23.60,7.00,201.00,35.50,4.92,3.02,0.13,0.85,2.56,
10/23/2010 15:00:00,23.30,7.07,213.00,37.40,4.99,3.10,0.15,0.39,2.27,
10/23/2010 21:00:00,23.40,7.12,187.00,31.00,5.43,3.23,0.14,0.32,1.93,
10/24/2010 03:00:00,23.40,7.08,204.00,28.60,4.96,2.44,0.15,0.85,2.70,
10/24/2010 09:00:00,23.40,7.04,195.00,33.20,4.75,3.25,0.15,0.80,2.76,
10/24/2010 15:00:00,23.60,7.03,167.00,29.80,5.03,3.35,0.15,0.57,2.54,
10/24/2010 21:00:00,23.60,7.03,154.00,28.20,5.26,3.20,0.16,0.42,2.15,
10/25/2010 03:00:00,23.70,7.04,145.00,27.40,5.49,2.62,0.13,0.31,2.06,
10/25/2010 09:00:00,23.70,7.04,147.00,31.00,5.52,3.05,0.13,0.28,1.78,
10/25/2010 15:00:00,23.10,7.12,220.00,40.80,4.95,3.49,0.18,0.34,2.60,
10/25/2010 21:00:00,23.40,7.03,182.00,25.60,4.30,3.17,0.13,0.61,2.48,
10/26/2010 03:00:00,23.60,6.96,169.00,24.20,4.51,2.77,0.12,0.92,3.07,
10/26/2010 09:19:00,23.10,6.97,230.00,28.50,4.36,2.66,0.15,1.48,3.49,
10/26/2010 15:19:00,22.70,7.02,274.00,39.30,3.73,3.59,0.17,1.65,3.89,
10/26/2010 21:00:00,22.50,7.01,238.00,37.50,3.80,3.70,0.20,1.14,3.26,
10/27/2010 03:00:00,22.70,6.95,166.00,21.90,4.31,2.73,0.13,0.48,2.20,
10/27/2010 09:00:00,22.50,6.89,164.00,20.50,4.04,3.18,0.14,0.42,2.08,
10/27/2010 15:58:00,22.30,7.03,205.00,32.60,5.92,3.86,0.19,0.46,2.69,
10/27/2010 21:58:00,21.60,7.06,220.00,26.40,5.53,3.52,0.20,0.35,2.57,
10/28/2010 03:58:00,21.60,7.06,208.00,28.90,5.83,2.84,0.17,0.32,2.53,
10/28/2010 10:00:00,,,,,,,,,,
10/28/2010 16:00:00,,,,,,,,,,
10/28/2010 22:00:00,22.40,7.06,208.00,12.80,5.83,2.84,0.13,0.35,2.54,
10/29/2010 04:00:00,22.80,7.06,208.00,11.40,5.83,2.60,0.13,0.70,2.83,
10/29/2010 10:00:00,22.80,6.95,280.00,10.70,5.37,2.68,0.15,0.50,3.19,
10/29/2010 16:00:00,21.30,6.96,288.00,34.70,6.10,3.51,0.21,1.73,4.10,
10/29/2010 22:00:00,20.90,7.03,318.00,34.90,6.42,3.90,0.21,1.81,4.22,
10/30/2010 04:00:00,20.80,6.98,289.00,26.00,6.11,3.33,0.19,1.51,3.40,
10/30/2010 10:00:00,20.80,7.00,288.00,21.50,6.53,3.44,0.17,1.48,3.85,
10/30/2010 16:00:00,21.20,6.97,305.00,27.10,6.29,3.51,0.20,1.57,3.85,
10/30/2010 22:00:00,20.60,6.97,283.00,24.50,6.35,3.75,0.19,1.07,3.92,
10/31/2010 04:00:00,,,,,,,,,,
10/31/2010 10:00:00,,,,,,,,,,
10/31/2010 16:00:00,20.90,7.12,252.00,23.50,6.70,1.50,0.17,0.53,2.90,
10/31/2010 22:00:00,20.10,7.15,282.00,30.90,6.74,2.24,0.20,0.47,2.80,
11/01/2010 04:00:00,20.20,7.07,251.00,28.30,6.77,2.75,0.19,0.79,2.80,
11/01/2010 10:00:00,20.30,7.08,251.00,19.70,7.25,2.95,0.16,0.83,2.96,
11/01/2010 16:00:00,20.10,7.04,322.00,30.90,6.49,3.41,0.22,1.48,3.94,
11/01/2010 22:00:00,20.20,7.01,258.00,27.40,6.91,3.12,0.16,1.12,3.30,
11/02/2010 04:00:00,20.50,6.95,192.00,19.60,6.70,2.63,0.12,0.63,2.39,
11/02/2010 10:00:00,20.50,6.97,189.00,17.20,7.07,3.01,0.12,0.60,2.36,
11/02/2010 16:00:00,20.70,6.99,234.00,26.80,7.30,2.96,0.14,0.79,2.94,
11/02/2010 22:00:00,20.00,7.04,247.00,29.10,7.12,3.64,0.16,0.59,2.99,
11/03/2010 04:00:00,20.30,7.09,223.00,91.80,7.06,2.50,0.13,0.38,2.35,
11/03/2010 10:00:00,20.40,7.12,223.00,17.80,7.60,2.92,0.13,0.38,2.51,
11/03/2010 16:00:00,21.60,7.24,223.00,15.10,8.81,3.30,0.12,0.32,2.69,
11/03/2010 22:00:00,19.80,7.05,287.00,31.50,6.94,3.31,0.16,0.64,3.30,
11/04/2010 04:00:00,20.10,7.03,252.00,20.60,6.93,2.77,0.14,0.89,3.23,
11/04/2010 10:00:00,20.00,6.95,253.00,18.40,6.48,3.16,0.14,0.88,2.99,
11/04/2010 16:00:00,20.50,6.97,307.00,29.90,6.56,3.28,0.15,1.20,3.74,
11/04/2010 22:00:00,19.70,6.95,326.00,23.90,6.15,3.55,0.19,1.30,3.99,
11/05/2010 04:00:00,19.90,6.96,270.00,20.00,6.29,2.30,0.14,0.84,3.31,
11/05/2010 10:00:00,20.00,6.98,268.00,18.30,7.24,3.07,0.14,0.85,2.90,
11/05/2010 16:00:00,20.30,7.01,267.00,15.50,7.42,3.21,0.14,0.81,3.30,
11/05/2010 22:00:00,19.50,6.98,304.00,20.10,5.81,3.06,0.15,0.82,3.56,
11/06/2010 04:00:00,19.90,6.95,274.00,23.70,5.75,2.76,0.14,0.94,3.25,
11/06/2010 10:00:00,19.90,6.89,306.00,39.50,5.36,2.70,0.15,1.16,3.59,
11/06/2010 16:00:00,21.00,6.98,305.00,18.10,7.53,3.93,0.14,1.13,3.69,
11/06/2010 22:00:00,19.40,6.96,394.00,24.80,4.99,3.51,0.19,2.07,4.74,
11/07/2010 04:00:00,19.90,6.96,330.00,30.20,5.26,2.85,0.16,1.82,4.02,
11/07/2010 10:00:00,20.10,6.86,328.00,17.50,4.70,3.30,0.15,1.70,4.43,
11/07/2010 16:00:00,20.90,6.85,338.00,18.60,5.32,3.81,0.16,1.78,4.68,
11/07/2010 22:00:00,19.90,6.92,380.00,21.30,5.13,3.93,0.17,1.97,4.86,
11/08/2010 04:00:00,20.10,6.93,332.00,29.00,4.64,3.29,0.17,1.16,3.68,
11/08/2010 10:00:00,20.10,6.89,324.00,17.50,4.56,3.18,0.16,1.09,3.41,
11/08/2010 16:00:00,21.50,6.96,325.00,15.80,7.00,4.21,0.14,1.09,3.71,
11/08/2010 22:00:00,20.00,6.93,353.00,21.40,5.05,3.65,0.18,1.12,3.87,
11/09/2010 06:16:00,19.80,6.95,338.00,16.10,4.53,3.82,0.17,0.97,3.72,
11/09/2010 12:16:00,20.60,6.94,318.00,23.60,5.50,3.60,0.17,1.32,3.89,
11/09/2010 18:16:00,20.50,6.91,328.00,22.90,5.98,3.70,0.19,1.56,4.09,
11/10/2010 00:16:00,20.20,6.89,324.00,22.40,5.39,5.71,0.18,1.49,1.94,
11/10/2010 06:16:00,19.90,6.88,330.00,17.80,3.91,3.82,0.16,1.37,3.83,
11/10/2010 12:16:00,20.70,6.90,330.00,15.80,4.31,3.89,0.15,1.36,3.95,
11/10/2010 18:16:00,20.10,6.91,344.00,22.20,4.93,3.90,0.18,1.33,4.06,
11/11/2010 00:16:00,20.00,6.92,291.00,21.20,4.60,5.47,0.16,0.99,2.12,
11/11/2010 06:16:00,19.70,6.88,300.00,16.70,3.58,3.79,0.15,0.97,3.25,
11/11/2010 12:16:00,20.20,7.06,340.00,16.90,6.01,3.87,0.15,1.17,3.90,
11/11/2010 18:16:00,20.00,7.11,358.00,19.90,6.46,3.75,0.16,1.39,3.89,
11/12/2010 00:16:00,19.80,7.07,315.00,19.80,6.28,,0.15,1.36,1.86,
11/12/2010 06:16:00,19.50,6.96,311.00,16.70,5.55,6.15,0.14,1.32,3.58,
11/12/2010 11:00:00,19.80,7.04,300.00,17.10,6.42,2.17,0.14,1.34,3.61,
11/12/2010 17:00:00,20.50,7.05,304.00,16.60,7.01,3.98,0.13,1.34,3.51,
11/12/2010 23:00:00,19.90,7.01,283.00,18.30,6.75,3.38,0.14,1.01,3.23,
11/13/2010 05:00:00,19.70,6.92,280.00,16.30,4.98,3.66,0.14,0.87,3.36,
11/13/2010 11:00:00,19.80,7.03,295.00,18.70,6.69,4.57,0.15,0.99,3.16,
11/13/2010 17:00:00,20.60,7.04,292.00,16.60,6.89,4.57,0.14,0.76,3.16,
11/13/2010 23:00:00,19.90,6.97,290.00,23.40,6.01,3.20,0.16,1.10,3.30,
11/14/2010 05:00:00,19.90,6.90,292.00,22.10,4.32,3.60,0.16,0.99,3.20,
11/14/2010 11:00:00,20.20,6.94,308.00,20.30,5.62,4.12,0.16,1.30,3.47,
11/14/2010 17:00:00,20.90,6.88,311.00,17.10,4.93,4.74,0.15,1.37,3.84,
11/14/2010 23:00:00,20.30,6.91,355.00,24.20,5.28,4.49,0.17,1.86,4.45,
11/15/2010 05:00:00,20.20,6.92,361.00,22.10,2.37,4.31,0.16,1.71,4.45,
11/15/2010 11:00:00,20.50,7.17,381.00,25.40,5.89,,0.18,2.13,4.70,
11/15/2010 17:00:00,21.00,7.10,363.00,15.10,5.27,3.10,0.16,1.97,3.95,
11/15/2010 23:00:00,20.50,7.16,385.00,24.40,5.83,3.60,0.19,1.81,4.06,
11/16/2010 05:00:00,20.50,7.11,378.00,19.40,4.59,3.55,0.18,1.52,3.98,
11/16/2010 11:00:00,20.60,7.14,341.00,40.40,5.74,3.73,0.17,1.24,3.88,
11/16/2010 17:00:00,21.30,7.10,325.00,13.50,5.82,4.06,0.16,1.11,3.62,
11/16/2010 23:00:00,20.80,7.09,330.00,21.70,5.88,4.04,0.17,1.22,3.66,
11/17/2010 05:00:00,20.80,7.05,321.00,17.70,5.03,3.67,0.16,1.16,3.53,
11/17/2010 11:00:00,20.80,7.10,337.00,20.40,5.69,3.98,0.16,1.32,3.35,
11/17/2010 17:00:00,21.30,7.08,336.00,14.20,5.81,4.31,0.16,1.29,3.48,
11/17/2010 23:00:00,20.90,7.05,286.00,24.00,5.77,3.97,0.15,1.13,2.81,
11/18/2010 05:00:00,20.80,6.99,281.00,16.40,4.67,3.60,0.14,0.95,2.97,
11/18/2010 11:00:00,21.00,7.04,287.00,20.30,5.88,5.05,0.15,1.03,3.15,
11/18/2010 17:00:00,21.90,7.04,292.00,13.40,6.38,5.03,0.14,0.91,3.23,
11/18/2010 23:00:00,21.00,7.02,282.00,25.60,6.02,4.11,0.14,0.83,2.96,
11/19/2010 05:00:00,21.00,6.98,253.00,17.60,5.35,3.42,0.13,0.71,2.56,
11/19/2010 11:00:00,21.10,6.99,245.00,25.30,5.88,3.72,0.13,0.54,2.60,
11/19/2010 17:00:00,21.40,6.97,261.00,18.50,5.76,4.16,0.13,0.03,2.86,
11/19/2010 23:00:00,21.00,7.00,320.00,20.70,5.61,4.35,0.15,1.17,3.41,
11/20/2010 05:00:00,20.90,6.98,316.00,19.20,4.55,4.01,0.15,1.09,3.45,
11/20/2010 11:00:00,21.10,7.00,297.00,24.90,5.08,4.16,0.15,1.02,3.18,
11/20/2010 17:00:00,21.70,6.97,295.00,19.10,4.85,4.62,0.14,0.89,3.26,
11/20/2010 23:00:00,21.10,6.99,295.00,62.90,6.19,4.42,0.15,0.93,2.79,
11/21/2010 05:00:00,21.00,6.96,304.00,36.20,4.97,3.77,0.14,0.86,2.88,
11/21/2010 11:00:00,21.10,6.98,262.00,27.70,6.12,3.67,0.14,0.82,2.91,
11/21/2010 17:00:00,21.80,6.93,259.00,19.40,6.12,4.35,0.13,0.77,3.08,
11/21/2010 23:00:00,21.20,6.95,312.00,25.60,6.37,4.37,0.15,1.40,3.59,
11/22/2010 05:00:00,21.10,6.95,316.00,22.60,5.33,4.22,0.15,1.44,3.32,
11/22/2010 11:00:00,21.20,6.95,279.00,37.10,6.13,4.41,0.15,1.35,3.05,
11/22/2010 17:00:00,21.40,6.89,278.00,22.70,5.08,4.17,0.13,1.21,3.11,
11/22/2010 23:00:00,21.10,6.96,357.00,33.80,5.75,4.65,0.17,1.90,4.07,
11/23/2010 05:00:00,21.10,6.95,327.00,28.10,5.13,4.40,0.15,1.50,3.38,
11/23/2010 11:00:00,21.00,6.95,273.00,34.20,6.04,4.27,0.15,1.23,3.24,
11/23/2010 17:00:00,21.10,6.91,294.00,45.90,5.22,4.20,0.16,1.20,3.68,
11/23/2010 23:00:00,20.70,6.94,303.00,46.70,5.43,4.49,0.16,1.08,3.40,
11/24/2010 05:00:00,20.50,6.94,203.00,43.80,5.70,3.59,0.13,0.52,2.42,
11/24/2010 11:00:00,20.50,6.89,188.00,25.50,6.38,3.36,0.12,0.54,2.05,
11/24/2010 17:00:00,21.00,6.87,216.00,17.20,6.05,0.25,0.10,1.02,2.05,
11/24/2010 23:00:00,20.40,6.88,293.00,27.90,6.02,2.47,0.10,1.46,0.96,
11/25/2010 06:00:00,20.30,6.90,227.00,24.80,5.55,2.13,0.10,1.05,1.36,
11/25/2010 17:18:00,21.10,7.11,197.00,154.30,6.58,5.21,,2.75,1.33,
11/25/2010 22:30:00,20.20,7.18,271.00,17.90,6.12,2.25,0.15,1.76,4.27,
11/26/2010 04:30:00,20.20,7.17,231.00,16.40,6.02,2.82,0.13,0.98,4.61,
11/26/2010 10:00:00,20.20,7.16,216.00,17.90,6.22,2.25,0.13,0.86,3.26,
11/26/2010 16:00:00,20.90,7.20,271.00,17.20,6.25,3.30,0.13,1.18,3.82,
11/26/2010 22:00:00,20.10,7.26,306.00,17.60,6.27,3.62,0.15,1.52,4.68,
11/27/2010 04:00:00,20.00,7.21,221.00,17.00,6.38,2.68,0.12,0.90,4.07,
11/27/2010 10:00:00,19.90,7.16,209.00,16.90,6.32,2.92,0.12,0.84,5.20,
11/27/2010 16:00:00,20.30,7.12,226.00,16.20,5.85,2.96,0.13,0.88,3.97,
11/27/2010 22:00:00,19.80,7.24,296.00,18.00,6.24,3.40,0.16,1.54,5.62,
11/28/2010 04:00:00,19.80,7.18,224.00,18.00,6.16,2.72,0.12,0.80,3.00,
11/28/2010 10:00:00,19.70,7.16,200.00,17.70,6.19,2.74,0.12,0.72,3.35,
11/28/2010 16:00:00,19.90,7.13,218.00,59.80,5.79,2.72,0.13,0.75,3.69,
11/28/2010 22:00:00,19.50,7.23,277.00,18.20,6.27,2.37,0.14,1.49,5.69,4.00
11/29/2010 04:00:00,19.70,7.16,230.00,17.80,5.98,2.40,0.12,1.12,4.29,4.80
11/29/2010 10:00:00,19.70,7.15,217.00,18.40,6.24,2.71,0.12,1.06,3.84,5.20
11/29/2010 16:00:00,20.20,7.13,262.00,17.50,5.93,3.06,0.13,1.47,4.69,2.80
11/29/2010 22:00:00,19.60,7.20,296.00,18.70,6.15,3.09,0.15,2.01,6.22,1.40
11/30/2010 04:00:00,19.80,7.13,257.00,18.50,5.54,2.45,0.13,1.60,5.04,10.30
11/30/2010 10:00:00,20.00,7.13,214.00,19.30,6.16,2.67,0.12,1.30,4.00,5.20
11/30/2010 16:00:00,20.70,7.10,235.00,18.40,5.97,2.87,0.12,1.32,5.04,1.20
11/30/2010 22:00:00,20.00,7.16,281.00,19.40,6.22,3.27,0.14,1.73,4.95,1.20
12/01/2010 04:00:00,20.30,7.14,254.00,19.50,5.89,2.75,0.14,1.20,4.97,1.40
12/01/2010 10:00:00,20.20,7.13,240.00,20.20,6.05,3.14,0.14,1.07,4.52,2.20
12/01/2010 16:00:00,20.70,7.14,253.00,19.50,6.30,3.47,0.13,1.09,5.18,1.70
12/01/2010 22:00:00,20.20,7.15,275.00,20.80,6.09,3.36,0.15,1.44,5.57,1.50
12/02/2010 04:00:00,20.20,7.10,212.00,20.90,5.95,2.75,0.12,0.83,2.65,1.50
12/02/2010 10:00:00,20.20,7.08,206.00,22.30,6.05,3.13,0.12,0.78,4.46,1.90
12/02/2010 16:00:00,21.10,7.08,229.00,21.80,6.21,3.30,0.12,0.90,4.48,1.80
12/02/2010 22:00:00,19.90,7.16,279.00,23.00,6.28,3.52,0.15,1.35,5.66,3.40
12/03/2010 04:00:00,19.80,7.15,240.00,23.60,6.30,2.78,0.12,0.94,4.73,5.10
12/03/2010 10:00:00,19.60,7.10,231.00,23.20,6.04,2.83,0.13,0.80,4.16,6.50
12/03/2010 16:00:00,20.40,7.11,272.00,23.30,6.04,3.11,0.13,0.93,5.34,
12/03/2010 22:00:00,19.50,7.18,327.00,24.30,6.08,3.33,0.15,1.42,5.67,3.00
12/04/2010 04:00:00,19.40,7.16,320.00,24.10,5.70,3.07,0.15,1.34,5.23,3.90
12/04/2010 10:00:00,19.20,7.14,321.00,23.50,5.89,3.23,0.15,1.38,4.12,9.10
12/04/2010 16:00:00,20.00,7.17,319.00,23.30,6.34,3.44,0.14,1.15,6.42,2.40
12/04/2010 22:00:00,19.10,7.21,394.00,28.80,5.71,3.50,0.18,1.71,7.36,2.80
12/05/2010 04:00:00,18.90,7.24,440.00,24.80,5.33,3.41,0.20,2.26,8.67,2.40
12/05/2010 10:00:00,,,,,,,,,,
12/05/2010 16:00:00,19.50,7.19,439.00,17.30,6.20,4.17,0.17,2.08,7.70,
12/05/2010 22:00:00,18.80,7.31,416.00,22.80,6.52,3.08,0.18,2.07,6.41,2.90
12/06/2010 04:00:00,18.70,7.23,414.00,21.60,5.59,3.19,0.18,1.94,8.05,4.00
12/06/2010 10:00:00,,,,,,,,,,
12/06/2010 16:00:00,,,,,,,,,,
12/06/2010 20:30:00,18.50,7.19,490.00,18.40,6.01,4.49,0.19,3.22,7.59,3.60
12/07/2010 02:30:00,,,,,,,,,,
12/07/2010 14:30:00,18.50,7.19,265.00,17.00,7.14,3.31,0.16,2.85,6.71,9.30
12/07/2010 18:00:00,18.60,7.21,383.00,19.70,6.03,3.14,0.15,2.29,7.28,1.70
12/07/2010 21:00:00,18.40,7.26,366.00,22.00,6.37,3.11,0.17,2.53,6.89,2.80
12/08/2010 03:00:00,18.10,7.23,247.00,24.30,6.88,2.87,0.15,1.40,4.95,2.80
12/08/2010 09:00:00,17.90,7.14,242.00,23.60,6.11,2.89,0.13,1.19,4.51,7.80
12/08/2010 15:00:00,18.40,7.15,241.00,22.90,6.46,3.12,0.13,1.01,5.90,3.40
12/08/2010 21:00:00,18.10,7.20,292.00,38.40,6.80,3.45,0.17,1.55,4.89,3.20
12/09/2010 03:00:00,17.90,7.18,272.00,24.80,6.26,2.76,0.16,1.25,4.81,2.70
12/09/2010 09:00:00,17.50,7.15,267.00,23.80,5.86,3.10,0.15,1.22,5.20,3.00
12/09/2010 15:00:00,18.00,7.18,263.00,23.40,6.64,3.13,0.12,1.13,4.43,
12/09/2010 21:00:00,17.50,7.18,277.00,24.40,6.87,3.28,0.13,1.20,5.85,1.50
12/10/2010 03:00:00,17.50,7.17,267.00,24.30,6.64,,0.12,1.07,4.27,1.50
12/10/2010 13:18:00,19.10,7.45,259.00,24.30,6.64,3.28,0.10,1.05,4.70,8.80
12/10/2010 19:18:00,20.00,7.60,267.00,24.30,6.64,3.28,0.14,1.14,7.42,7.60
12/11/2010 01:30:00,19.70,7.45,217.00,26.20,6.31,3.52,0.12,1.03,6.39,8.80
12/11/2010 07:30:00,19.30,7.33,245.00,25.70,6.76,4.14,0.11,1.06,8.45,10.00
12/11/2010 13:30:00,19.00,7.54,262.00,23.80,7.23,3.68,0.12,1.22,7.04,5.20
12/11/2010 19:30:00,19.80,7.42,268.00,20.90,7.65,3.18,0.13,1.12,7.41,6.40
12/11/2010 22:03:00,19.80,7.48,267.00,24.30,6.64,3.50,0.10,1.12,7.87,5.20
12/11/2010 23:22:00,20.00,7.45,267.00,24.30,6.64,3.35,0.10,1.12,7.87,7.00
12/12/2010 05:22:00,19.10,7.36,242.00,14.30,6.32,3.10,0.11,1.20,6.32,6.40
12/12/2010 11:22:00,19.30,7.39,217.00,17.50,6.17,3.60,0.14,1.35,3.58,7.60
12/12/2010 17:22:00,19.10,7.48,183.00,18.80,5.64,3.45,0.12,1.15,3.88,6.50
12/12/2010 23:00:00,19.30,7.42,210.00,18.00,6.64,3.10,0.12,0.83,3.82,8.80
12/13/2010 05:00:00,19.20,7.33,220.00,12.00,6.64,,0.12,0.87,4.57,4.30
12/13/2010 11:00:00,19.30,7.45,220.00,16.00,6.64,0.25,0.12,0.89,3.82,8.20
12/13/2010 15:58:00,19.80,7.45,205.00,9.00,6.64,0.25,0.16,0.98,4.39,10.00
12/13/2010 17:08:00,19.60,7.39,175.00,14.90,5.90,3.22,0.16,1.05,4.39,
12/13/2010 23:00:00,20.00,7.20,251.00,14.20,6.80,3.29,0.13,0.90,3.57,2.80
12/14/2010 05:00:00,,,,,,,,,,
12/14/2010 11:00:00,,,,,,,,,,
12/14/2010 13:26:00,18.20,7.18,312.00,17.30,6.34,3.50,0.13,0.54,2.99,3.10
12/14/2010 17:00:00,18.40,7.21,394.00,24.70,5.83,3.79,0.17,2.79,6.06,2.40
12/14/2010 23:00:00,18.30,7.20,393.00,15.30,4.90,3.56,0.17,2.68,4.41,3.00
12/15/2010 05:00:00,17.70,7.30,513.00,21.20,5.45,4.34,0.28,1.07,1.87,
12/15/2010 11:00:00,17.80,7.31,501.00,17.50,5.18,4.17,0.21,4.15,6.17,2.50
12/15/2010 17:00:00,17.70,7.28,497.00,15.50,4.72,4.02,0.20,3.70,5.80,2.90
12/15/2010 23:00:00,17.70,7.28,497.00,16.30,4.96,3.84,0.21,4.22,6.28,2.80
12/16/2010 05:00:00,17.10,7.31,505.00,38.20,5.12,4.54,0.26,1.14,1.45,2.40
12/16/2010 11:00:00,17.10,7.30,500.00,17.00,5.07,3.74,0.22,3.80,5.76,2.40
12/16/2010 17:00:00,16.80,7.30,497.00,16.80,5.04,3.71,0.23,3.97,3.99,2.50
12/16/2010 23:00:00,16.40,7.35,498.00,18.90,5.83,3.86,0.23,4.04,6.62,2.40
12/17/2010 05:00:00,15.30,7.37,484.00,19.50,6.13,3.98,0.27,0.94,1.83,1.90
12/17/2010 09:00:00,14.90,7.34,503.00,17.80,5.77,4.12,0.28,3.94,4.98,1.90
12/17/2010 15:00:00,14.40,7.35,504.00,17.60,5.53,3.79,,4.08,4.98,1.80
12/17/2010 21:00:00,14.80,7.42,554.00,19.60,6.09,4.52,0.31,5.03,7.15,1.70
12/18/2010 03:00:00,14.40,7.39,534.00,18.20,5.75,5.38,0.27,1.01,7.15,1.60
12/18/2010 09:00:00,14.00,7.37,532.00,18.00,5.43,4.60,0.30,4.76,7.15,2.30
12/18/2010 15:00:00,14.20,7.45,506.00,19.10,5.72,4.78,0.31,4.89,7.15,1.80
12/18/2010 21:00:00,15.10,7.43,537.00,19.10,5.62,4.86,0.31,5.86,7.15,1.90
12/19/2010 03:00:00,15.00,7.39,534.00,18.00,5.22,5.87,0.26,1.12,7.15,1.80
12/19/2010 09:00:00,14.60,7.37,534.00,17.50,4.66,4.64,0.27,5.38,7.15,1.80
12/19/2010 15:00:00,14.50,7.36,533.00,17.40,4.68,5.23,0.28,5.73,7.15,1.80
12/19/2010 21:00:00,15.10,7.35,533.00,16.50,4.51,4.69,0.27,5.94,7.15,2.10
12/20/2010 03:00:00,15.40,7.33,526.00,19.90,4.38,5.80,0.27,1.16,7.15,2.00
12/20/2010 09:00:00,15.00,7.34,531.00,16.90,4.50,4.46,,5.77,7.15,2.20
12/20/2010 15:00:00,14.90,7.41,582.00,19.10,4.63,4.89,0.30,6.77,7.38,2.70
12/20/2010 21:00:00,15.40,7.38,529.00,17.80,4.42,4.85,0.27,5.88,4.98,2.10
12/21/2010 03:00:00,15.30,7.35,518.00,18.30,4.44,5.59,0.26,1.13,2.36,1.90
12/21/2010 09:00:00,15.10,7.35,493.00,17.90,4.50,4.68,0.30,4.86,5.05,2.00
12/21/2010 15:00:00,15.00,7.34,496.00,18.70,4.33,4.68,0.30,5.19,5.03,1.80
