时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,氰化物
02/03/2010 10:00:00,17.1,7.09,210,14.8,8.07,1.77,0.08,3.09,1.37,
02/03/2010 16:00:00,17.2,7.14,217,12.3,8.53,1.34,0.08,,1.76,
02/03/2010 22:00:00,16.8,7.11,220,12,8.03,1.55,0.08,0.19,1.16,
02/04/2010 04:00:00,16.7,7.06,224,9.3,7.86,1.75,0.08,0.23,2.32,
02/04/2010 10:00:00,16.7,6.68,241,9,7.82,3.1,0.08,0.21,1.89,
02/04/2010 16:00:00,16.8,6,247,14.8,7.9,4,0.09,0.31,2.23,
02/04/2010 22:00:00,16.7,6.18,234,10.9,7.79,2.39,0.08,0.18,2.01,
02/05/2010 04:00:00,16.5,6.59,233,12,7.88,3.52,0.1,0.13,2.34,
02/05/2010 10:00:00,16.6,6.66,236,12.8,7.98,1.95,0.08,0.17,1.85,
02/05/2010 16:00:00,16.8,6.72,238,11.9,8.11,1.9,0.08,0.18,2.38,
02/05/2010 22:00:00,16.6,6.71,239,10.9,7.94,1.96,0.08,0.18,2.44,
02/06/2010 04:00:00,16.6,6.44,244,9.1,7.99,1.92,0.11,0.21,2.08,
02/06/2010 10:00:00,16.7,6.14,248,9.7,7.87,2.09,0.08,0.17,2.29,
02/06/2010 16:00:00,16.7,6.37,237,10.7,7.96,1.96,0.08,0.14,2.51,
02/06/2010 22:00:00,16.7,6.73,231,11,8.08,2.03,0.07,0.13,2.51,
02/07/2010 04:00:00,16.6,6.73,226,10.5,7.95,1.96,0.08,0.18,2.51,
02/07/2010 10:00:00,16.8,6.57,235,15.4,8.02,2.31,0.1,0.25,2.51,
02/07/2010 16:00:00,17.1,6.5,226,19.1,7.9,2.19,0.11,0.28,2.51,
02/07/2010 22:00:00,16.9,6.79,224,13.4,7.97,2.06,0.09,0.31,2.05,
02/08/2010 04:00:00,16.9,6.86,223,10.3,7.81,1.9,0.09,0.29,2.2,
02/08/2010 10:00:00,17,6.54,228,12.5,7.74,2.43,0.1,0.19,2.15,
02/08/2010 22:00:00,17.3,6.62,213,12.9,7.71,2.05,0.09,0.19,2.25,
02/09/2010 04:00:00,17.2,6.54,211,11.6,7.71,1.83,0.09,0.18,2.3,
02/09/2010 10:00:00,17.6,6.27,211,16.8,7.69,2.2,0.09,0.15,2.2,
02/09/2010 16:00:00,18.1,6.35,201,17,7.86,1.86,0.12,0.12,2.15,
02/09/2010 22:00:00,17.8,6.72,197,12.3,7.68,1.76,0.09,0.11,1.95,
02/10/2010 04:00:00,17.6,6.77,200,11.4,7.72,1.83,0.08,0.17,2.4,
02/10/2010 10:00:00,18.3,6.69,212,11.5,7.77,2.21,0.09,0.16,2.2,
02/10/2010 16:00:00,19.4,6.53,206,11.9,7.69,1.96,0.09,0.14,2.35,
02/10/2010 22:00:00,18.9,6.74,200,12.2,7.6,1.91,0.08,0.1,2.35,
02/11/2010 04:00:00,18.6,6.71,196,9.5,7.61,1.66,0.08,0.12,1.95,
02/11/2010 10:00:00,19.3,6.6,196,9.8,7.58,1.81,0.08,0.13,2.05,
02/11/2010 16:00:00,20.7,6.61,196,11.1,7.8,1.94,0.09,0.14,2.25,
02/11/2010 22:00:00,19.9,6.62,193,12.4,7.62,1.78,0.08,0.13,2.15,
02/12/2010 04:00:00,19.5,6.6,189,12.9,7.68,1.75,0.09,0.14,2.35,
02/12/2010 10:00:00,18.7,6.53,182,14.2,7.86,1.72,0.09,0.08,2.15,
02/12/2010 16:00:00,18.6,6.49,178,14.9,8.14,1.8,0.08,0.08,2.3,
02/12/2010 22:00:00,17.9,6.46,174,16.2,8.2,1.71,0.08,0.06,2.1,
02/13/2010 04:00:00,17.4,6.56,166,18.2,8.32,1.56,0.08,0.06,2.1,
02/13/2010 10:00:00,17,6.94,170,17.2,8.43,1.73,0.08,0.07,2.35,
02/13/2010 16:00:00,16.9,6.89,177,27.5,8.29,1.82,0.12,0.13,2.35,
02/13/2010 22:00:00,16.7,6.89,183,18,8.35,1.92,0.08,0.15,2.3,
02/14/2010 04:00:00,16.6,6.92,190,20,8.19,1.68,0.08,0.12,2.35,
02/14/2010 10:00:00,16.6,6.93,195,16.2,8.34,1.78,0.1,0.11,2.3,
02/14/2010 16:00:00,16.7,6.92,190,19.9,8.44,1.8,0.08,0.1,2,
02/14/2010 22:00:00,16.6,6.87,189,16.9,8.32,1.73,0.08,0.11,2.15,
02/15/2010 04:00:00,16.6,6.86,190,18.1,8.3,1.85,0.09,0.16,2.3,
02/15/2010 10:00:00,16.7,6.87,182,55,8.38,2.29,0.12,0.1,2.4,
02/15/2010 16:00:00,16.7,6.93,177,67.8,8.65,2.5,0.14,0.07,2.4,
02/15/2010 22:00:00,16.2,6.9,177,95.2,8.77,2.74,0.16,0.07,2,
02/16/2010 04:00:00,15.9,6.87,195,116.8,8.89,2.59,0.17,0.11,1.9,
02/16/2010 10:00:00,15.7,7.08,213,99.1,9.1,2.57,0.16,0.19,0.05,
02/16/2010 16:00:00,15.7,7,208,68.7,8.88,2.6,0.18,0.16,0.05,
02/16/2010 22:00:00,15.3,7.01,190,68.2,9.07,2.69,0.16,0.14,0.05,
02/17/2010 04:00:00,14.8,6.9,167,87.2,9.13,2.88,0.19,0.12,2.8,
02/17/2010 10:00:00,14.5,6.9,153,87,9.23,2.94,0.16,0.17,2.31,
02/17/2010 16:00:00,14.2,6.86,143,71.2,9.15,2.96,0.16,0.19,1.72,
02/17/2010 22:00:00,13.9,6.73,142,77,9.19,3.06,0.15,0.21,0.47,
02/18/2010 04:00:00,13.6,6.66,140,70.7,9.19,3.01,0.16,0.21,1.83,
02/18/2010 10:00:00,13.4,6.8,142,71.9,9.21,3.11,0.16,0.23,2.79,
02/18/2010 16:00:00,13.4,6.79,145,70.1,9.28,3.04,0.15,0.2,2.82,
02/18/2010 22:00:00,13.2,6.66,151,60.5,9.34,3.12,0.15,0.27,2.79,
02/19/2010 04:00:00,13.1,6.62,154,64.9,9.17,3.09,0.15,0.36,2.86,
02/19/2010 10:00:00,12.9,7.04,150,67.4,9.39,3.19,0.15,0.32,2.84,
02/19/2010 16:00:00,13.2,6.8,149,60.8,9.24,3.08,0.14,0.36,2.94,
02/19/2010 22:00:00,13.1,6.82,153,55.5,9.13,3.02,0.14,0.3,2.8,
02/20/2010 04:00:00,12.9,6.77,153,49.4,9.07,2.88,0.14,0.43,3,
02/20/2010 10:00:00,13.2,6.71,144,46.8,9.14,2.84,0.13,0.37,3.19,
02/20/2010 16:00:00,13.9,6.72,143,42.9,9.01,2.59,0.13,0.38,2.9,
02/20/2010 22:00:00,13.4,6.73,144,43,8.87,2.58,0.13,0.4,1.45,
02/21/2010 10:00:00,13.5,6.4,135,37.5,9.01,2.38,0.13,0.37,2.8,
02/21/2010 16:00:00,14.4,6.59,135,39.2,9.01,2.21,0.12,0.24,2.68,
02/21/2010 22:00:00,13.9,6.48,131,31.1,9.09,2.11,0.11,0.26,1.44,
02/22/2010 04:00:00,13.9,6.54,130,30.5,9.04,1.95,0.1,0.22,2.24,
02/22/2010 10:00:00,13.7,6.89,128,29.3,9.21,2.06,0.1,0.23,2.17,
02/22/2010 16:00:00,14.6,6.63,127,31.6,8.9,1.89,0.1,0.28,2.56,
02/22/2010 22:00:00,14.3,6.39,127,33.2,8.89,1.91,0.11,0.3,1.98,
02/23/2010 04:00:00,14.1,6.44,127,28,8.73,1.9,0.11,0.32,2.63,
02/23/2010 10:00:00,14.7,6.53,128,23.6,8.66,1.77,0.1,0.28,0.88,
02/23/2010 16:00:00,15.7,6.55,127,21.9,8.46,1.63,0.11,0.21,0.18,
02/23/2010 22:00:00,15.2,6.52,125,23.1,8.61,1.66,0.09,0.16,0.64,
02/24/2010 04:00:00,15.4,6.39,119,20.7,8.66,1.4,0.09,0.13,1.71,
02/24/2010 10:00:00,15.6,6.49,115,23.7,8.82,1.57,0.1,0.13,0.87,
02/24/2010 16:00:00,15.9,6.56,113,26.8,8.89,1.57,0.09,0.09,1.98,
02/24/2010 22:00:00,15.9,6.57,113,18.8,8.92,1.44,0.09,0.08,1.44,
02/25/2010 04:00:00,16,6.55,109,18,8.9,1.31,0.08,0.07,0.93,
02/25/2010 10:00:00,16.2,6.91,108,16.8,8.96,1.48,0.08,0.07,0.98,
02/25/2010 16:00:00,16.7,6.63,105,18.2,8.87,1.4,0.08,0.08,1.47,
02/25/2010 22:00:00,16.8,6.7,102,22.6,8.82,1.4,0.08,0.03,0.8,
02/26/2010 04:00:00,16.9,6.79,107,17.8,8.74,1.25,0.08,0.08,0.24,
02/26/2010 10:00:00,17.1,6.74,111,17.3,8.68,1.44,0.08,0.08,1.16,
02/26/2010 16:00:00,17.9,6.7,116,19,8.39,1.47,0.08,0.08,0.29,
02/26/2010 22:00:00,17.7,6.57,117,20.5,8.45,1.37,0.08,0.08,1.15,
02/27/2010 04:00:00,17.8,6.61,121,17.3,8.44,1.32,0.08,0.13,0.54,
02/27/2010 10:00:00,18.1,6.5,121,16.4,8.38,1.41,0.08,0.08,0.88,
02/27/2010 16:00:00,18.8,6.5,120,19.2,8.32,1.48,0.08,0.08,0.4,
02/27/2010 22:00:00,18.4,6.56,120,18.2,8.43,1.36,0.08,0.07,1.04,
02/28/2010 04:00:00,18.7,6.49,120,14,8.48,1.22,0.07,0.1,0.26,
02/28/2010 10:00:00,18.7,6.98,120,17.7,8.45,1.25,0.08,0.09,0.44,
02/28/2010 16:00:00,18.7,6.8,119,16.7,8.42,1.24,0.07,0.06,0.3,
02/28/2010 22:00:00,18.4,6.77,119,15.3,8.52,1.24,0.08,0.05,0.8,
03/01/2010 04:00:00,18.4,6.76,121,17.1,8.56,1.07,0.07,0.05,0.16,
03/01/2010 10:00:00,18.7,6.76,125,16.7,8.47,1.18,0.08,0.08,0.76,
03/01/2010 16:00:00,19.8,6.74,129,17.6,8.31,1.36,0.08,0.07,0.71,
03/01/2010 22:00:00,19.4,6.69,130,16.6,8.24,1.27,0.08,0.06,0.41,
03/02/2010 04:00:00,,,,,,,,,,
03/02/2010 10:00:00,19.8,6.65,126,17.2,8.55,1.11,0.08,0.11,1.39,
03/02/2010 16:00:00,20.3,6.67,126,20.8,8.47,1.37,0.09,0.11,0.91,
03/02/2010 22:00:00,19.9,6.74,125,18.8,8.5,1.34,0.08,0.06,0.21,
03/03/2010 04:00:00,19.9,6.82,123,21.4,8.67,1.18,0.08,0.05,0.82,
03/03/2010 10:00:00,19.5,6.98,121,24.1,8.48,1.34,0.09,0.07,0.87,
03/03/2010 16:00:00,19.4,6.84,122,25.7,8.56,1.37,0.09,0.06,1.3,
03/03/2010 22:00:00,19.2,6.8,123,32.1,8.52,1.24,0.08,0.06,0.61,
03/04/2010 04:00:00,19.1,6.82,128,15.6,8.46,1.06,0.08,0.07,0.77,
03/04/2010 10:00:00,19.4,6.73,129,17,8.45,1.29,0.08,0.07,1.18,
03/04/2010 16:00:00,20.3,6.7,128,12.9,8.4,1.24,0.08,0.08,0.95,
03/04/2010 22:00:00,20.2,6.69,127,27.3,8.35,1.36,0.08,0.03,1.03,
03/05/2010 04:00:00,20.2,6.51,127,15.7,8.36,1.03,0.07,0.06,0.19,
03/05/2010 10:00:00,20.1,6.58,130,14.4,8.23,1.03,0.07,0.06,1.13,
03/05/2010 22:00:00,20.1,6.71,129,15.5,8.34,1.27,0.07,0.03,0.63,
03/06/2010 04:00:00,20.1,6.72,129,15,8.38,1.04,0.07,0.06,0.26,
03/06/2010 10:00:00,20.4,6.91,125,16.8,8.4,1.29,0.07,0.03,0.26,
03/06/2010 16:00:00,20.4,6.62,121,22.9,8.36,1.21,0.08,0.03,0.26,
03/06/2010 22:00:00,19.9,6.66,118,18,8.33,1.06,0.07,0.03,0.26,
03/07/2010 04:00:00,19.7,6.68,119,14.7,8.4,,0.07,0.03,0.26,
03/07/2010 10:00:00,19.5,6.74,120,95.8,8.62,1.99,0.16,0.03,0.26,
03/07/2010 16:00:00,19.6,6.91,114,343.3,9.07,5.56,0.39,0.03,0.26,
03/07/2010 22:00:00,18.9,6.9,128,275.2,9.21,5.01,0.41,0.05,1.53,
03/08/2010 04:00:00,18.6,6.85,133,281.9,9.21,4.75,0.38,0.06,1.35,
03/08/2010 10:00:00,18.3,6.83,140,231.4,9.22,4.72,0.32,0.07,1.57,
03/08/2010 16:00:00,18.1,6.91,136,347.2,9.18,5.68,0.38,0.13,1.44,
03/08/2010 22:00:00,17.5,6.91,117,292.8,9.29,5.08,0.33,0.16,6.22,
03/09/2010 04:00:00,17,6.83,109,231.6,9.39,4.54,0.29,0.14,5.96,
03/09/2010 10:00:00,16.5,7,115,236.9,9.45,4.61,0.29,0.18,5.49,
03/09/2010 16:00:00,16.8,6.62,124,242.5,9.44,4.87,0.3,0.25,1.7,
03/09/2010 22:00:00,16.2,6.74,127,219.1,9.47,5.07,0.29,0.26,1.55,
03/10/2010 04:00:00,15.3,6.7,121,190.5,9.77,4.83,0.25,0.31,1.53,
03/10/2010 10:00:00,14.8,6.68,119,172.2,8.91,4.72,0.25,0.25,8.57,
03/10/2010 16:00:00,15.7,6.68,119,174.3,8.91,2.34,0.13,0.3,2.53,
03/10/2010 22:00:00,14.9,6.64,117,151.8,8.95,3.89,0.21,0.26,1.97,
03/11/2010 04:00:00,14.1,6.62,114,143.3,8.97,3.67,0.19,0.27,2.17,
03/11/2010 10:00:00,14.5,6.68,119,161.4,9,3.94,0.2,0.34,1.4,
03/11/2010 16:00:00,15.5,6.66,127,146.7,8.6,3.61,0.21,0.47,13.7,
03/11/2010 22:00:00,15,6.59,127,123.4,9.51,3.44,0.2,0.43,2.46,
03/12/2010 04:00:00,14.3,6.56,124,107.9,8.58,3,0.18,0.39,2.11,
03/12/2010 10:00:00,14.2,6.92,133,90.1,8.78,2.9,0.17,0.33,2.6,
03/12/2010 16:00:00,14.5,6.69,123,99.5,8.64,3.07,0.17,0.3,2.04,
03/12/2010 22:00:00,14.5,6.71,122,76.9,8.49,2.76,0.2,0.34,2.39,
03/13/2010 04:00:00,14.4,6.68,118,78,8.49,2.56,0.16,0.3,2.6,
03/13/2010 10:00:00,14.4,6.65,116,70.8,8.49,2.64,0.16,0.26,2.32,
03/13/2010 16:00:00,14.5,6.65,116,72.2,8.55,2.63,0.17,0.2,2.11,
03/13/2010 22:00:00,14.4,6.61,113,81.2,8.64,2.88,0.16,0.2,2.53,
03/14/2010 04:00:00,14.4,6.72,109,85.5,8.55,2.75,0.16,0.16,2.32,
03/14/2010 10:00:00,14.8,6.73,103,75,8.69,2.58,0.15,0.09,2.53,
03/14/2010 16:00:00,15.9,6.73,99,74.1,8.64,2.45,0.16,0.09,2.11,
03/14/2010 22:00:00,15.7,6.76,97,84.2,8.68,2.24,0.16,0.09,2.25,
03/15/2010 04:00:00,15.7,6.72,97,74.2,8.67,2.1,0.13,0.07,2.53,
03/15/2010 10:00:00,15.8,6.92,109,58.2,8.72,1.96,0.12,0.07,2.04,
03/15/2010 16:00:00,16.8,6.76,97,61.5,8.51,2.08,0.13,0.05,1.97,
03/15/2010 22:00:00,16.8,6.76,99,55.7,8.51,1.83,0.11,0.06,2.05,
03/16/2010 04:00:00,16.5,6.73,98,63.5,8.46,1.87,0.11,0.06,2.02,
03/16/2010 10:00:00,16.1,6.68,102,57.8,8.53,1.77,0.11,0.1,2.11,
03/16/2010 16:00:00,16.1,7.13,104,64.8,8.97,1.99,0.12,0.08,2.46,
03/16/2010 22:00:00,15.9,6.76,104,55.2,8.91,1.91,0.1,0.09,1.9,
03/17/2010 04:00:00,16,6.73,103,36.1,8.82,1.72,0.09,0.07,2.04,
03/17/2010 10:00:00,16.3,6.72,104,44.4,8.88,1.88,0.09,0.07,2.32,
03/17/2010 16:00:00,17.1,6.78,101,59.8,8.86,1.87,0.1,0.03,2.46,
03/17/2010 22:00:00,16.7,6.79,106,34.5,8.84,1.56,0.08,0.06,2.11,
03/18/2010 10:00:00,17,7.01,118,29.7,8.88,1.84,0.09,0.03,2.04,
03/18/2010 16:00:00,18.2,6.82,106,42.2,8.74,1.77,0.09,0.03,2.46,
03/18/2010 22:00:00,17.3,6.79,106,34.7,8.69,1.65,0.08,0.05,2.11,
03/19/2010 04:00:00,17.1,6.81,109,27.4,8.6,1.44,0.07,0.03,2.46,
03/19/2010 10:00:00,17.4,6.82,111,31.3,8.73,1.61,0.08,0.06,2.25,
03/19/2010 16:00:00,18.6,6.68,113,28.1,8.53,1.21,0.07,0.07,2.18,
03/19/2010 22:00:00,18.1,6.57,114,26.8,8.41,1.59,0.07,0.06,2.18,
03/20/2010 04:00:00,18.1,6.55,113,26,8.37,1.7,0.07,0.07,1.97,
03/20/2010 10:00:00,18.2,6.58,114,28,8.37,1.78,0.08,0.06,,
03/20/2010 16:00:00,19.1,6.58,112,23.4,8.36,1.64,0.07,0.06,1.94,
03/20/2010 22:00:00,18.6,6.6,114,23.3,8.34,1.78,0.07,0.03,1.8,
03/21/2010 04:00:00,18.4,6.56,114,22.3,8.27,1.76,0.07,0.06,1.82,
03/21/2010 10:00:00,18.5,6.6,128,25.4,8.6,1.95,0.08,0.03,1.98,
03/21/2010 16:00:00,18.7,6.62,113,32.7,8.4,1.78,0.09,0.05,1.82,
03/21/2010 22:00:00,18.2,6.61,114,29.8,8.37,1.82,0.08,0.05,1.82,
03/22/2010 04:00:00,17.9,6.52,115,26.4,8.47,1.65,0.08,0.03,1.68,
03/22/2010 10:00:00,18.2,6.58,117,28.1,8.43,0.25,0.08,0.03,,
03/22/2010 16:00:00,19.3,6.73,124,27.4,8.36,1.57,0.09,0.09,2.11,
03/22/2010 22:00:00,18.7,6.7,133,24.3,8.3,1.77,0.08,0.1,2.29,
03/23/2010 04:00:00,18.5,6.63,134,24.9,8.29,1.69,0.07,0.11,2.38,
03/23/2010 10:00:00,19,6.62,130,26.5,8.29,1.9,0.08,0.11,2.16,
03/23/2010 22:00:00,19.7,6.67,143,20.8,8.04,1.86,0.07,0.11,2.26,
03/24/2010 04:00:00,19.5,6.69,150,22,7.91,1.74,0.08,0.1,2.4,
03/24/2010 10:00:00,19.6,6.63,160,25.2,8.13,1.68,0.08,0.12,2.45,
03/24/2010 16:00:00,20.1,6.68,147,30.5,7.88,1.68,0.08,0.1,2.21,
03/24/2010 22:00:00,19.7,6.68,147,21.1,7.95,2.18,0.07,0.09,2.23,
03/25/2010 04:00:00,19.1,6.64,141,16.5,8.05,1.59,0.07,0.09,2.03,
03/25/2010 10:00:00,18.5,6.68,133,24,8.16,1.81,0.08,0.09,1.97,
03/25/2010 16:00:00,19,6.76,129,32.5,8.22,1.73,0.09,0.1,1.85,
03/25/2010 22:00:00,18.3,6.67,129,28.4,8.23,1.76,0.08,0.17,1.98,
03/26/2010 04:00:00,18,6.66,126,27.5,8.25,1.69,0.08,0.1,1.91,
03/26/2010 10:00:00,18.5,6.67,120,28.2,8.41,1.8,0.08,0.08,1.91,
03/26/2010 16:00:00,19.1,6.74,121,30.3,8.43,1.83,0.08,0.07,1.8,
03/26/2010 22:00:00,18.3,6.73,123,25,8.39,1.73,0.07,0.07,1.81,
03/27/2010 04:00:00,18,6.67,124,18.8,8.42,1.63,0.06,0.09,1.63,
03/27/2010 10:00:00,18.2,6.66,132,23.2,8.72,1.8,0.07,0.06,1.87,
03/27/2010 16:00:00,19,6.77,117,26.2,8.47,1.65,0.07,0.08,1.64,
03/27/2010 22:00:00,18.4,6.75,116,21.6,8.48,1.58,0.06,0.06,1.6,
03/28/2010 04:00:00,18.1,6.77,116,16.8,8.37,1.52,0.06,0.09,1.54,
03/28/2010 10:00:00,18.7,6.73,118,17.9,8.37,1.65,0.06,0.09,1.65,
03/28/2010 16:00:00,19.4,6.74,119,22.5,8.32,1.6,0.06,0.07,1.7,
03/28/2010 22:00:00,18.7,6.69,116,22.2,8.34,1.55,0.06,0.07,1.8,
03/29/2010 04:00:00,18.3,6.64,115,19.6,8.26,1.45,0.06,0.09,1.63,
03/29/2010 10:00:00,19,6.67,117,21,8.22,1.66,0.06,0.1,1.71,
03/29/2010 16:00:00,19.4,6.63,118,27.5,8.19,1.75,0.08,0.1,1.8,
03/29/2010 22:00:00,18.5,6.58,116,38.7,8.19,2.04,0.08,0.09,1.83,
03/30/2010 04:00:00,18.4,6.59,117,27,8.15,1.77,0.07,0.11,1.77,
03/30/2010 10:00:00,19.1,6.68,133,21.5,8.39,1.9,0.07,0.13,2,
03/30/2010 16:00:00,19.4,6.66,120,35,8.22,1.89,0.07,0.08,1.97,
03/31/2010 04:00:00,18.7,6.65,118,18,8.23,1.64,0.06,0.08,1.91,
03/31/2010 10:00:00,19.2,6.67,118,18.9,8.23,1.82,0.07,0.07,1.81,
03/31/2010 16:00:00,20,6.69,121,25.3,8.21,1.86,0.08,0.08,1.91,
03/31/2010 22:00:00,19.3,6.72,127,21.6,8.11,1.88,0.07,0.08,1.92,
04/01/2010 04:00:00,19.2,6.69,135,17.5,8.05,1.51,0.06,0.1,2.06,
04/01/2010 10:00:00,20,6.67,141,17.4,8.06,1.74,0.06,0.11,2.2,
04/01/2010 16:00:00,20.6,6.66,137,18.5,7.97,1.91,0.07,0.1,2.16,
04/01/2010 22:00:00,19.9,6.67,137,17.6,8.01,1.75,0.06,0.1,2.22,
04/02/2010 04:00:00,19.8,6.68,138,14.1,7.99,1.62,0.06,0.12,2.22,
04/02/2010 10:00:00,19.6,6.69,155,16.8,8.04,1.76,0.07,0.12,2.24,
04/02/2010 16:00:00,19.2,6.67,146,20.8,7.86,1.89,0.07,0.12,2.35,
04/02/2010 22:00:00,18.9,6.65,146,19,7.9,1.71,0.07,0.1,2.25,
04/03/2010 04:00:00,18.7,6.69,155,34.1,7.88,1.97,0.08,0.13,2.36,
04/03/2010 10:00:00,18.8,6.71,145,29.5,8.19,1.83,0.08,0.09,2.16,
04/03/2010 16:00:00,18.7,6.74,148,23.1,8.24,1.66,0.08,0.09,2.13,
04/03/2010 22:00:00,18.5,6.75,151,23.9,8.28,1.63,0.08,0.09,2.03,
04/04/2010 04:00:00,18.4,6.74,147,19.5,8.14,1.49,0.07,0.1,2.13,
04/04/2010 10:00:00,18.6,6.86,130,31.3,8.15,1.69,0.09,0.08,1.92,
04/04/2010 16:00:00,18.8,6.87,132,25.4,8.28,1.63,0.07,0.07,1.96,
04/04/2010 22:00:00,18.6,6.91,145,22.9,8.12,1.53,0.07,0.09,2,
04/05/2010 04:00:00,18.5,6.89,150,18.5,8,1.41,0.07,0.1,2.04,
04/05/2010 10:00:00,18.6,6.8,153,34.8,8.38,1.84,0.08,0.07,2.15,
08/01/2010 22:00:00,,5,,,,2.47,0,0.03,0.15,0
08/02/2010 10:00:00,,,,,,,,,,0
08/02/2010 14:20:00,,5,,,,1.53,0.05,0.57,0.05,0
08/13/2010 15:31:00,29.3,8.09,304,62.6,5.83,2.11,0.14,0.5,1.71,0.02
08/13/2010 21:31:00,28.1,7.99,427,88.3,4.95,3.69,0.15,3.02,6.22,0.04
08/14/2010 03:31:00,27.1,8.01,493,129.9,5.81,3.32,0.17,3.11,2.41,0
08/14/2010 09:31:00,27.5,8,442,114.7,6.23,3.45,0.17,2.71,3.43,0
08/14/2010 15:30:00,28.9,8.01,410,95.7,7.49,3.32,0.15,2.68,2.75,0
08/14/2010 21:30:00,28.8,7.99,375,92.9,7.07,2.96,0.15,1.38,3.6,0
08/15/2010 03:30:00,28,7.96,349,83.4,6.23,3.03,0.16,1.04,3.6,0
08/15/2010 09:30:00,27.9,7.95,341,103,6.02,2.81,0.17,0.73,3.6,0
08/15/2010 15:30:00,29.1,7.98,331,56.3,6.23,2.83,0.16,0.67,1.9,0
08/15/2010 21:30:00,28.8,7.97,358,78.5,5.81,2.76,0.15,0.68,3.6,0
08/16/2010 03:30:00,28.5,7.99,603,83.4,7.28,4.37,0.16,2.9,2.58,0
08/16/2010 09:30:00,28.8,7.94,553,73,6.44,4.2,0.15,2.8,3.6,0
08/16/2010 15:30:00,29.4,7.97,459,84.9,7.49,3.52,0.16,2.97,3.63,0
08/16/2010 21:30:00,28.7,7.92,390,84.3,5.81,3.29,0.16,1.83,3.33,0
08/17/2010 03:30:00,27.7,7.91,509,102.4,6.23,3.85,0.15,3.06,3.37,0.02
08/17/2010 09:30:00,29,7.91,512,87.8,7.49,3.68,0.16,2.95,3.68,0
08/17/2010 15:30:00,29.8,7.91,417,73.1,5.6,3.37,0.15,2.39,3.34,0
08/17/2010 21:30:00,29.2,7.87,368,82.7,6.23,4.04,0.09,1.22,3.46,
08/18/2010 03:30:00,28.6,7.81,339,75.6,7.7,4.37,0.13,0.82,3.41,
08/18/2010 09:30:00,28.7,7.86,325,60,6.44,4.01,0.15,0.92,3.48,
08/18/2010 11:06:00,29,7.84,318,80.5,6.86,3.62,0.15,0.83,3.53,0
08/18/2010 15:30:00,29.9,7.89,318,75.2,5.6,4.01,0.12,0.65,3.29,0
08/18/2010 21:30:00,29.2,7.89,342,80.3,5.6,3.82,0.1,0.59,2.92,0
08/19/2010 03:30:00,28.3,7.94,545,102.6,7.07,3.82,0.11,2.92,3.52,0
08/19/2010 09:30:00,28.3,7.91,572,102.5,6.23,5.12,0.11,2.89,3.86,0
08/19/2010 15:30:00,28.3,7.95,418,101.4,6.65,4.17,0.12,2.67,4.34,0
08/19/2010 21:30:00,27.6,7.86,345,90.9,5.6,3.91,0.1,1.29,3.13,0
08/20/2010 03:30:00,26.9,7.78,333,96.3,6.65,3.56,0.11,0.88,3.54,0
08/20/2010 09:30:00,27,7.8,347,76.8,7.49,3.11,0.11,0.67,3.32,0
08/20/2010 15:30:00,27.9,7.84,361,86.5,6.86,3.75,0.1,0.57,3.47,0
08/20/2010 21:30:00,27.7,7.8,364,81.4,5.81,3.31,0.1,0.78,3.47,0
08/21/2010 03:30:00,27.5,7.76,626,72.9,7.07,3.31,0.09,2.87,3.75,0
08/21/2010 09:30:00,28,7.74,524,92,6.86,6.11,0.08,2.81,3.75,0
08/21/2010 15:30:00,29,7.76,443,83.5,7.49,5.93,0.09,2.95,3.75,0
08/21/2010 21:30:00,28.6,7.73,379,85.2,5.6,4.1,0.09,1.76,3.75,0
08/22/2010 03:30:00,28.1,7.69,345,113.1,6.86,3.98,0.08,1.02,3.75,0
08/22/2010 09:30:00,28.4,7.7,349,114.6,6.44,3.5,0.07,0.73,3.75,0
08/22/2010 15:30:00,29.4,7.72,361,81.1,7.07,3.33,0.08,0.7,3.75,0
08/22/2010 21:30:00,29.2,7.74,355,85.6,5.6,3.83,0.08,0.7,3.75,0
08/23/2010 03:30:00,28.6,7.7,555,83.9,5.81,3.83,0.08,2.85,3.79,0
08/23/2010 09:30:00,28.9,7.72,624,75.1,7.49,4.82,0.08,2.91,3.9,0
08/23/2010 15:30:00,29.6,7.7,498,75.4,7.28,6.03,0.07,3.04,3.9,0
08/23/2010 21:30:00,28.9,7.63,419,81.3,7.07,5.44,0.06,2.77,3.9,0
08/24/2010 03:30:00,28.2,7.75,550,137.5,6.86,4.94,0.01,2.85,3.9,0
08/24/2010 09:30:00,27.5,7.74,318,209.6,6.23,4.49,0.01,1.87,3.9,0
08/24/2010 15:30:00,27.8,7.59,311,196.1,6.86,4.49,0.03,2.19,3.9,0
08/24/2010 23:31:00,27.3,7.57,301,511,7.28,4.23,0.08,1.52,3.9,0
08/25/2010 05:31:00,27.5,7.71,307,134.1,5.81,4.23,0.06,1.33,3.9,0
08/25/2010 11:31:00,28.5,7.63,332,108.1,6.23,5.28,0.08,1.36,3.9,0
08/25/2010 23:31:00,28,7.68,534,131.1,6.65,4.34,0.07,2.99,2.74,0
08/26/2010 05:31:00,28.1,7.65,404,96.7,6.86,4.34,0.09,2.96,2.74,0
08/26/2010 11:31:00,28.5,7.62,333,100.1,6.23,3.91,0.07,1.94,3.96,0
