时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素,藻青蛋白
02/20/2009 22:24:00,19.00,7.42,183.00,21.50,6.66,2.90,0.13,0.40,,9.70,2274.00
02/21/2009 00:00:00,18.90,7.41,182.00,22.40,6.65,2.80,0.13,0.36,,10.00,2280.00
02/21/2009 01:36:00,18.90,7.41,182.00,26.60,6.46,2.90,0.13,0.36,,9.40,2368.00
02/21/2009 03:12:00,18.90,7.40,181.00,22.70,6.51,2.90,0.13,0.42,,9.50,2252.00
02/21/2009 04:48:00,18.90,7.41,181.00,21.60,6.65,2.20,0.05,0.41,,9.10,2334.00
02/21/2009 06:24:00,18.90,7.41,180.00,20.80,6.52,2.90,0.05,0.33,,9.90,2319.00
02/21/2009 08:00:00,18.90,7.40,181.00,21.00,6.57,2.60,0.04,0.37,,10.70,2474.00
02/21/2009 09:36:00,18.90,7.39,181.00,36.90,6.41,2.30,0.13,0.37,,10.20,2442.00
02/21/2009 11:12:00,18.90,7.40,181.00,15.40,6.58,3.00,0.13,0.32,,10.50,2588.00
02/21/2009 12:48:00,19.20,7.46,181.00,37.00,6.86,3.00,0.14,0.38,,15.20,2992.00
02/21/2009 14:24:00,19.20,7.48,180.00,51.00,6.84,3.50,0.05,0.33,,11.10,2664.00
02/21/2009 16:00:00,19.20,7.47,181.00,20.00,7.10,1.90,0.05,0.31,,11.20,2668.00
02/21/2009 17:36:00,19.10,7.43,181.00,21.70,6.76,1.90,0.04,0.33,,10.00,2423.00
02/21/2009 19:12:00,19.10,7.35,180.00,11.20,6.54,2.30,0.06,0.37,,6.50,2411.00
02/21/2009 20:48:00,19.00,7.34,179.00,20.90,5.55,2.00,0.08,0.36,,6.50,2287.00
02/21/2009 22:24:00,19.00,7.52,181.00,18.60,5.72,2.50,0.07,0.34,,7.00,2246.00
02/22/2009 00:00:00,18.90,7.43,181.00,23.40,6.37,2.10,0.11,0.32,,8.10,2365.00
02/22/2009 01:36:00,18.90,7.39,179.00,18.60,5.97,2.30,0.09,0.36,,6.40,2272.00
02/22/2009 03:12:00,18.90,7.33,180.00,16.10,4.50,3.10,0.14,0.36,,7.10,2323.00
02/22/2009 04:48:00,18.90,7.35,182.00,19.80,5.67,2.50,0.13,0.33,,6.50,2219.00
02/22/2009 06:24:00,18.70,7.46,179.00,21.10,6.13,2.40,0.14,0.31,,6.10,2316.00
02/22/2009 08:00:00,18.70,7.32,180.00,23.50,6.74,2.10,0.10,0.37,,11.40,2485.00
02/22/2009 09:36:00,18.80,7.42,180.00,25.50,7.10,2.30,0.13,0.35,,9.90,2362.00
02/22/2009 11:12:00,19.10,7.34,180.00,18.60,6.75,2.60,0.12,0.37,,8.20,1957.00
02/22/2009 12:48:00,18.80,7.41,182.00,21.20,6.58,2.70,0.13,0.35,,7.70,1922.00
02/22/2009 14:24:00,18.20,7.49,181.00,19.70,7.61,2.30,0.12,0.28,,8.80,2022.00
02/22/2009 16:00:00,18.40,7.46,181.00,21.50,7.31,2.40,0.13,0.34,,7.40,1911.00
02/22/2009 17:36:00,18.80,7.33,183.00,21.30,6.27,3.20,0.13,0.34,,6.40,2101.00
02/22/2009 19:12:00,18.80,7.28,184.00,17.30,5.19,2.60,0.13,0.31,,6.50,1986.00
02/22/2009 20:48:00,18.70,7.27,183.00,18.90,5.81,2.10,0.09,0.37,,5.80,1927.00
02/22/2009 22:24:00,18.60,7.30,186.00,20.50,5.79,2.60,0.04,0.33,,6.30,2095.00
02/23/2009 00:00:00,18.60,7.31,181.00,21.70,5.95,2.10,0.04,0.37,,11.10,2035.00
02/23/2009 01:36:00,18.60,7.31,182.00,18.00,6.02,2.10,0.08,0.31,,5.50,1984.00
02/23/2009 03:12:00,18.60,7.31,186.00,19.50,5.41,2.40,0.12,0.32,,4.70,1745.00
02/23/2009 04:48:00,18.60,7.32,183.00,18.80,5.82,2.40,0.13,0.32,,4.70,1910.00
02/23/2009 06:24:00,18.60,7.32,182.00,18.20,5.85,2.90,0.13,0.30,,4.90,1790.00
02/23/2009 08:00:00,18.70,7.32,185.00,19.10,5.95,2.60,0.05,0.34,,5.30,1893.00
02/23/2009 09:36:00,18.90,7.34,186.00,20.30,6.05,2.30,0.04,0.36,,6.00,1888.00
02/23/2009 11:12:00,19.40,7.34,184.00,20.00,5.93,2.30,0.04,0.30,,4.80,2095.00
02/23/2009 12:48:00,19.70,7.35,183.00,19.50,5.92,2.40,0.04,0.33,,6.70,2048.00
02/23/2009 14:24:00,20.00,7.37,185.00,30.20,6.72,2.60,0.07,0.39,,5.40,2085.00
02/23/2009 16:00:00,20.40,7.38,183.00,19.10,6.94,2.10,0.07,0.31,,7.50,2405.00
02/23/2009 17:36:00,20.40,7.39,181.00,22.30,6.19,2.40,0.06,0.33,,7.30,2320.00
02/23/2009 19:12:00,20.00,7.41,182.00,20.00,6.97,2.60,0.08,0.28,,7.80,1982.00
02/23/2009 20:48:00,19.90,7.39,184.00,20.20,6.87,2.60,0.12,0.35,,9.60,2095.00
02/23/2009 22:24:00,19.80,7.38,183.00,18.40,6.78,1.80,0.12,0.31,,9.10,2092.00
02/24/2009 00:00:00,19.80,7.37,184.00,18.40,6.86,2.70,0.12,0.33,,8.40,1930.00
02/24/2009 01:36:00,19.80,7.37,184.00,20.90,6.67,1.70,0.05,0.35,,9.80,2018.00
02/24/2009 03:12:00,19.70,7.35,184.00,19.70,6.63,2.00,0.04,0.33,,9.20,1970.00
02/24/2009 04:48:00,19.70,7.34,183.00,22.60,6.57,2.20,0.08,0.30,,7.20,2099.00
02/24/2009 06:24:00,19.60,7.34,184.00,12.20,6.53,2.70,0.13,0.33,,8.00,2018.00
02/24/2009 08:00:00,20.00,7.27,182.00,18.60,5.65,2.20,0.13,0.30,,10.90,2046.00
02/24/2009 09:36:00,20.40,7.34,181.00,21.70,6.13,2.00,0.13,0.37,,9.50,2432.00
02/24/2009 11:12:00,20.40,7.52,185.00,20.70,7.75,1.90,0.12,0.33,,7.50,2288.00
02/24/2009 12:48:00,21.10,7.44,180.00,19.30,6.37,2.10,0.12,0.33,,9.20,2830.00
02/24/2009 14:24:00,21.30,7.63,184.00,25.60,8.25,2.40,0.13,0.28,,13.20,2813.00
02/24/2009 16:00:00,20.60,7.60,181.00,28.60,7.53,2.10,0.11,0.32,,14.60,2964.00
02/24/2009 17:36:00,21.00,7.68,183.00,22.10,8.43,2.70,0.13,0.28,,21.50,3080.00
02/24/2009 19:12:00,20.80,7.61,183.00,20.00,8.14,2.10,0.12,0.27,,17.60,2537.00
02/24/2009 20:48:00,20.80,7.61,182.00,20.30,8.01,2.20,0.12,0.30,,15.60,2527.00
02/24/2009 22:24:00,21.20,7.48,180.00,18.20,5.66,2.70,0.12,0.31,,10.60,2371.00
02/25/2009 00:00:00,20.80,7.56,182.00,19.20,7.79,2.70,0.10,0.28,,17.30,2711.00
02/25/2009 01:36:00,20.70,7.50,182.00,19.60,7.35,2.30,0.08,0.26,,16.20,2603.00
02/25/2009 03:12:00,20.50,7.44,183.00,33.40,7.25,2.10,0.11,0.29,,13.80,2607.00
02/25/2009 04:48:00,20.30,7.41,184.00,20.90,7.07,2.50,0.11,0.30,,11.90,2472.00
02/25/2009 06:24:00,20.20,7.39,185.00,19.90,6.87,2.70,0.13,0.32,,11.50,2273.00
02/25/2009 08:00:00,20.20,7.41,185.00,49.20,7.00,2.70,0.13,0.26,,16.90,2927.00
02/25/2009 09:36:00,20.80,7.51,182.00,16.90,6.34,2.60,0.13,0.29,,23.10,4331.00
02/25/2009 11:12:00,21.30,7.56,181.00,26.70,5.69,2.30,0.13,0.24,,18.10,2675.00
02/25/2009 12:48:00,22.40,7.89,183.00,34.90,9.08,3.00,0.12,0.25,,13.10,3261.00
02/25/2009 14:24:00,22.70,8.10,181.00,36.60,6.28,2.50,0.12,0.23,,21.50,3410.00
02/25/2009 16:00:00,21.60,7.81,185.00,28.20,7.01,2.80,0.12,0.27,,15.40,3328.00
02/25/2009 17:36:00,21.50,7.63,182.00,22.80,6.67,2.60,0.11,0.24,,17.00,2985.00
02/25/2009 19:12:00,21.50,7.73,186.00,22.60,8.54,2.50,0.13,0.23,,15.20,2601.00
02/25/2009 20:48:00,21.40,7.57,185.00,19.20,5.35,2.80,0.12,0.25,,15.70,2311.00
02/25/2009 22:24:00,21.30,7.60,188.00,19.60,7.94,2.30,0.12,0.23,,19.80,2723.00
02/26/2009 00:00:00,21.30,7.60,188.00,19.60,7.94,2.60,0.12,0.23,,19.80,2723.00
02/26/2009 01:36:00,21.20,7.52,193.00,43.30,7.60,2.10,0.12,0.30,,18.00,2640.00
02/26/2009 03:12:00,21.20,7.49,192.00,23.50,7.51,2.60,0.12,0.24,,17.90,2534.00
02/26/2009 04:48:00,21.10,7.41,192.00,19.70,5.42,2.40,0.12,0.33,,14.60,2897.00
02/26/2009 06:24:00,21.00,7.49,189.00,23.50,5.89,2.30,0.12,0.29,,16.60,2862.00
02/26/2009 08:00:00,21.00,7.43,193.00,22.50,7.13,1.90,0.13,0.27,,20.60,3155.00
02/26/2009 09:36:00,21.00,7.46,195.00,20.90,7.09,2.70,0.13,0.26,,22.40,3265.00
02/26/2009 11:12:00,21.10,7.44,194.00,25.70,5.61,2.50,0.11,0.30,,13.20,3321.00
02/26/2009 12:48:00,21.30,7.56,193.00,22.00,7.84,1.90,0.12,0.25,,19.50,3195.00
02/26/2009 14:24:00,21.40,7.64,193.00,24.40,8.05,1.90,0.13,0.27,,18.50,3326.00
02/26/2009 16:00:00,21.30,7.65,193.00,25.40,8.30,2.50,0.13,0.26,,24.10,3498.00
02/26/2009 17:36:00,21.30,7.65,193.00,28.00,8.21,2.40,0.13,0.23,,24.40,3220.00
02/26/2009 19:12:00,21.20,7.61,193.00,21.60,8.03,2.70,0.13,0.25,,23.40,3074.00
02/26/2009 20:48:00,21.20,7.58,194.00,20.00,7.85,2.60,0.13,0.26,,23.20,3102.00
02/26/2009 22:24:00,21.10,7.55,194.00,16.70,7.77,2.60,0.13,0.27,,23.50,3155.00
02/27/2009 00:00:00,21.00,7.51,195.00,21.00,7.53,2.30,0.13,0.23,,21.80,3043.00
02/27/2009 01:36:00,20.90,7.46,197.00,20.20,7.43,2.70,0.13,0.31,,19.10,2971.00
02/27/2009 03:12:00,20.90,7.45,195.00,19.10,7.35,2.50,0.13,0.30,,18.30,2870.00
02/27/2009 04:48:00,20.80,7.41,197.00,19.10,6.97,2.30,0.13,0.30,,15.90,2838.00
02/27/2009 06:24:00,20.60,7.35,198.00,19.50,6.55,2.00,0.14,0.31,,14.50,2641.00
02/27/2009 08:00:00,20.50,7.28,202.00,23.30,6.17,2.50,0.14,0.41,,7.90,2145.00
02/27/2009 09:36:00,20.90,7.19,200.00,11.90,6.74,1.60,0.14,0.34,,7.00,2491.00
02/27/2009 11:12:00,20.80,7.29,201.00,22.00,6.33,2.40,0.14,0.31,,7.10,2118.00
02/27/2009 12:48:00,21.40,7.56,197.00,20.20,8.14,2.40,0.14,0.29,,16.70,3596.00
02/27/2009 14:24:00,21.80,7.96,194.00,56.00,9.39,2.80,0.15,0.25,,30.60,5735.00
02/27/2009 16:00:00,21.70,7.93,196.00,45.80,9.12,2.20,0.15,0.22,,24.60,4716.00
02/27/2009 17:36:00,21.40,7.61,198.00,27.10,7.91,3.20,0.15,0.30,,14.50,3295.00
02/27/2009 19:12:00,21.30,7.49,198.00,21.80,7.63,2.40,0.15,0.32,,16.80,3115.00
02/27/2009 20:48:00,21.30,7.44,199.00,21.20,7.41,2.70,0.15,0.34,,15.30,2911.00
02/27/2009 22:24:00,21.20,7.36,200.00,20.80,6.86,1.70,0.15,0.33,,11.30,2475.00
02/28/2009 00:00:00,21.20,7.32,201.00,20.60,6.59,2.20,0.15,0.36,,8.80,2229.00
02/28/2009 01:36:00,21.20,7.30,201.00,21.20,6.37,1.80,0.14,0.38,,8.20,2157.00
02/28/2009 03:12:00,21.20,7.29,200.00,22.00,6.30,2.10,0.14,0.34,,7.60,2142.00
02/28/2009 04:48:00,21.20,7.27,200.00,23.70,6.05,1.90,0.14,0.33,,6.80,2082.00
02/28/2009 06:24:00,21.10,7.26,199.00,24.90,5.95,1.90,0.15,0.37,,6.50,2026.00
02/28/2009 08:00:00,21.10,7.25,200.00,28.10,5.86,2.20,0.15,0.34,,6.10,2042.00
02/28/2009 09:36:00,21.10,7.26,199.00,27.50,5.90,2.30,0.15,0.35,,5.60,2160.00
02/28/2009 11:12:00,21.10,7.24,199.00,28.40,5.87,2.20,0.15,0.40,,4.90,2006.00
02/28/2009 12:48:00,21.20,7.25,199.00,30.30,5.99,1.80,0.15,0.35,,4.60,1990.00
02/28/2009 14:24:00,21.20,7.24,197.00,42.10,5.79,2.60,0.15,0.40,,5.00,1918.00
02/28/2009 16:00:00,21.20,7.24,196.00,35.90,5.88,2.10,0.15,0.37,,5.20,1960.00
02/28/2009 17:36:00,21.20,7.25,196.00,36.00,5.77,2.10,0.15,0.33,,5.80,2007.00
02/28/2009 19:12:00,21.10,7.25,197.00,32.60,5.74,2.50,0.14,0.31,,5.80,1979.00
02/28/2009 20:48:00,21.20,7.25,196.00,32.80,5.70,2.50,0.14,0.37,,5.90,1945.00
02/28/2009 22:24:00,21.20,7.25,197.00,34.10,5.69,2.40,0.14,0.36,,4.80,1902.00
03/01/2009 00:00:00,21.20,7.25,197.00,36.20,5.77,2.10,0.15,0.33,,5.40,1900.00
03/01/2009 01:36:00,21.10,7.33,197.00,31.90,6.31,2.50,0.14,0.33,,6.80,2049.00
03/01/2009 03:12:00,21.10,7.24,197.00,32.90,5.67,2.40,0.17,0.35,,5.40,1902.00
03/01/2009 04:48:00,21.10,7.24,198.00,36.40,5.44,2.40,0.15,0.38,,5.00,1897.00
03/01/2009 06:24:00,21.10,7.23,199.00,37.10,5.52,2.20,0.15,0.38,,4.90,1859.00
03/01/2009 08:00:00,21.00,7.23,200.00,33.90,5.47,2.00,0.15,0.37,,4.80,1861.00
03/01/2009 09:36:00,21.00,7.23,199.00,36.40,5.34,2.10,0.14,0.37,,4.50,1898.00
03/01/2009 11:12:00,21.00,7.23,202.00,35.10,5.36,1.90,0.15,0.38,,5.40,1900.00
03/01/2009 12:48:00,21.10,7.23,203.00,35.90,5.46,2.00,0.15,0.35,,4.90,1951.00
03/01/2009 14:24:00,21.10,7.23,204.00,34.10,5.44,2.40,0.15,0.37,,5.20,1972.00
03/01/2009 16:00:00,21.10,7.24,205.00,33.30,5.39,2.70,0.15,0.37,,5.10,1918.00
03/01/2009 17:36:00,21.00,7.22,206.00,34.30,5.38,2.10,0.15,0.34,,4.80,1807.00
03/01/2009 19:12:00,20.90,7.17,205.00,28.60,5.26,2.60,0.15,0.37,,5.80,1814.00
03/01/2009 20:48:00,20.80,7.21,214.00,37.40,5.11,2.20,0.15,0.40,,4.60,1841.00
03/01/2009 22:24:00,20.80,7.21,214.00,38.60,5.13,2.40,0.15,0.37,,5.40,1809.00
03/02/2009 00:00:00,20.70,7.21,216.00,38.70,5.16,2.40,0.15,0.40,,5.30,1820.00
03/02/2009 01:36:00,20.70,7.21,218.00,40.70,5.18,2.50,0.16,0.43,,5.20,1767.00
03/02/2009 03:12:00,20.60,7.21,219.00,37.30,5.25,2.60,0.15,0.41,,5.50,1800.00
03/02/2009 04:48:00,20.60,7.21,218.00,38.20,5.21,2.40,0.15,0.40,,4.50,1787.00
03/02/2009 06:24:00,20.50,7.21,220.00,37.50,5.17,2.30,0.15,0.41,,4.70,1779.00
03/02/2009 08:00:00,20.50,7.21,219.00,38.80,5.20,2.90,0.15,0.39,,4.90,1832.00
03/02/2009 09:36:00,20.50,7.21,221.00,36.10,5.16,2.30,0.15,0.41,,4.60,1769.00
03/02/2009 11:12:00,20.50,7.21,221.00,37.20,5.18,2.50,0.15,0.39,,4.50,1784.00
03/02/2009 12:48:00,20.40,7.21,222.00,36.00,5.19,2.10,0.16,0.37,,4.10,1778.00
03/02/2009 14:24:00,20.30,7.20,221.00,39.60,5.23,2.70,0.16,0.43,,4.90,1770.00
03/02/2009 16:00:00,20.20,7.20,222.00,32.00,5.34,2.20,0.16,0.38,,4.90,1722.00
03/02/2009 17:36:00,20.20,7.21,223.00,33.40,5.65,2.30,0.16,0.43,,4.60,1669.00
03/02/2009 19:12:00,20.00,7.18,218.00,35.20,5.75,2.40,0.15,0.41,,5.30,1834.00
03/02/2009 20:48:00,19.90,7.22,213.00,33.90,5.24,2.60,0.15,0.38,,5.50,1789.00
03/02/2009 22:24:00,20.00,7.22,222.00,40.30,5.66,2.10,0.15,0.41,,4.30,1665.00
03/03/2009 00:00:00,20.00,7.22,222.00,41.10,5.67,2.80,0.15,0.42,,5.20,1628.00
03/03/2009 01:36:00,20.00,7.21,223.00,40.70,5.62,2.20,0.15,0.42,,4.80,1681.00
03/03/2009 03:12:00,19.90,7.21,222.00,58.00,5.55,2.70,0.16,0.41,,4.60,1642.00
03/03/2009 04:48:00,19.90,7.21,222.00,30.90,5.58,2.50,0.16,0.41,,4.60,1680.00
03/03/2009 06:24:00,19.80,7.21,222.00,32.60,5.55,2.40,0.15,0.41,,4.90,1651.00
03/03/2009 08:00:00,19.80,7.21,221.00,32.20,5.46,1.60,0.16,0.43,,4.80,1648.00
03/03/2009 09:36:00,20.10,7.21,220.00,29.30,5.56,2.70,0.15,0.40,,4.70,1658.00
03/03/2009 11:12:00,20.00,7.18,218.00,25.90,5.75,2.40,0.16,0.42,,5.30,1811.00
03/03/2009 12:48:00,20.00,7.23,220.00,27.30,5.74,2.10,0.15,0.42,,4.90,1767.00
03/03/2009 14:24:00,20.00,7.22,221.00,28.10,5.69,2.20,0.15,0.40,,5.00,1715.00
03/03/2009 16:00:00,19.90,7.22,219.00,27.90,5.72,2.60,0.15,0.44,,5.20,1701.00
03/03/2009 17:36:00,19.70,7.23,219.00,30.10,5.70,2.20,0.15,0.41,,5.60,1776.00
03/03/2009 19:12:00,19.70,7.23,218.00,31.70,5.66,2.40,0.15,0.43,,4.60,1679.00
03/03/2009 20:48:00,19.70,7.23,217.00,32.40,5.57,2.40,0.15,0.43,,4.40,1728.00
03/03/2009 22:24:00,19.60,7.23,217.00,31.30,5.53,2.60,0.15,0.40,,4.90,1680.00
03/04/2009 00:00:00,19.60,7.23,218.00,32.40,5.68,2.40,0.15,0.42,,4.70,1702.00
03/04/2009 01:36:00,19.60,7.24,216.00,29.90,5.64,3.10,0.15,0.38,,5.10,1683.00
03/04/2009 03:12:00,19.50,7.18,215.00,28.00,5.71,2.50,0.15,0.39,,5.90,1762.00
03/04/2009 04:48:00,19.50,7.24,218.00,42.10,5.63,2.70,0.17,0.40,,6.00,1713.00
03/04/2009 06:24:00,19.50,7.25,217.00,32.70,5.63,2.20,0.15,0.42,,5.10,1732.00
03/04/2009 08:00:00,19.50,7.25,217.00,33.60,5.53,2.40,0.15,0.40,,4.80,1744.00
03/04/2009 09:36:00,19.50,7.21,216.00,32.60,5.62,2.60,0.15,0.41,,5.30,1707.00
03/04/2009 11:12:00,19.60,7.22,219.00,32.10,5.72,2.80,0.15,0.41,,4.50,1768.00
03/04/2009 12:48:00,19.70,7.25,218.00,32.50,5.77,2.40,0.15,0.42,,4.60,1784.00
03/04/2009 14:24:00,19.80,7.26,219.00,32.70,5.83,2.30,0.15,0.40,,4.70,1858.00
03/04/2009 16:00:00,19.70,7.26,219.00,31.30,5.76,2.40,0.14,0.40,,5.00,1795.00
03/04/2009 17:36:00,19.70,7.26,218.00,30.00,5.84,2.50,0.15,0.38,,4.80,1777.00
03/04/2009 19:12:00,19.70,7.26,219.00,28.40,5.81,2.60,0.15,0.41,,5.40,1712.00
03/04/2009 20:48:00,19.60,7.26,218.00,28.30,5.77,2.20,0.14,0.39,,4.60,1670.00
03/04/2009 22:24:00,19.60,7.26,218.00,27.30,5.80,2.70,0.14,0.40,,4.40,1666.00
03/05/2009 00:00:00,19.50,7.25,221.00,28.70,5.72,2.60,0.15,0.40,,5.10,1706.00
03/05/2009 01:36:00,19.40,7.25,219.00,31.30,5.70,2.60,0.14,0.40,,4.80,1680.00
03/05/2009 03:12:00,19.30,7.24,221.00,33.80,5.76,2.60,0.14,0.38,,4.60,1716.00
03/05/2009 04:48:00,19.20,7.24,220.00,35.30,5.82,2.50,0.15,0.39,,4.40,1680.00
03/05/2009 06:24:00,19.20,7.24,219.00,33.60,5.68,2.50,0.15,0.39,,4.30,1668.00
03/05/2009 08:00:00,19.10,7.24,220.00,37.70,5.80,2.70,0.15,0.39,,4.30,1677.00
03/05/2009 09:36:00,19.10,7.24,219.00,35.70,5.68,2.60,0.15,0.39,,4.20,1722.00
03/05/2009 11:12:00,19.10,7.24,218.00,34.90,5.72,2.60,0.15,0.39,,4.10,1689.00
03/05/2009 12:48:00,19.20,7.25,217.00,35.30,5.84,2.60,0.15,0.39,,4.20,1688.00
03/05/2009 14:24:00,19.10,7.28,215.00,31.10,6.11,2.10,0.14,0.37,,4.70,1677.00
03/05/2009 16:00:00,19.30,7.29,216.00,28.90,6.19,2.50,0.14,0.37,,5.50,1891.00
03/05/2009 17:36:00,19.20,7.29,215.00,28.70,6.21,2.40,0.14,0.34,,4.90,1784.00
03/05/2009 19:12:00,19.20,7.28,217.00,27.30,5.95,2.50,0.14,0.35,,4.80,1654.00
03/05/2009 20:48:00,19.10,7.28,217.00,28.90,5.97,2.60,0.14,0.38,,5.00,1642.00
03/05/2009 22:24:00,19.10,7.24,212.00,30.50,5.88,1.90,0.14,0.40,,5.00,1728.00
03/06/2009 00:00:00,18.80,7.26,212.00,36.60,5.91,1.90,0.14,0.37,,4.20,1738.00
03/06/2009 01:36:00,18.60,7.26,211.00,38.50,6.01,2.60,0.14,0.35,,4.00,1722.00
03/06/2009 03:12:00,18.50,7.26,211.00,33.90,6.31,2.50,0.14,0.34,,4.70,1764.00
03/06/2009 04:48:00,18.50,7.29,209.00,36.70,7.22,2.80,0.14,0.37,,5.00,1737.00
03/06/2009 06:24:00,18.50,7.29,210.00,37.00,6.05,2.90,0.14,0.36,,4.40,1737.00
03/06/2009 08:00:00,18.40,7.29,210.00,34.00,6.21,2.80,0.14,0.39,,4.10,1779.00
03/06/2009 09:36:00,18.40,7.29,210.00,33.20,6.26,2.20,0.14,0.39,,4.20,1811.00
03/06/2009 11:12:00,18.40,7.30,208.00,40.30,6.27,2.70,0.15,0.40,,4.10,1842.00
03/06/2009 12:48:00,18.40,7.30,209.00,45.70,6.28,2.70,0.15,0.36,,4.00,1875.00
03/06/2009 14:24:00,18.40,7.25,208.00,42.70,6.37,2.60,0.15,0.38,,4.30,1786.00
03/06/2009 17:36:00,18.30,7.27,210.00,39.50,6.34,2.60,0.15,0.42,,3.90,1737.00
03/06/2009 19:12:00,18.30,7.27,209.00,35.10,6.19,2.70,0.15,0.48,,3.90,1736.00
03/06/2009 20:48:00,18.30,7.26,209.00,34.50,6.10,2.80,0.15,0.47,,3.70,1702.00
03/06/2009 22:24:00,18.30,7.26,207.00,36.30,6.19,2.60,0.15,0.43,,3.50,1720.00
03/07/2009 00:00:00,18.30,7.25,208.00,42.10,6.16,2.60,0.15,0.47,,3.50,1744.00
03/07/2009 01:36:00,18.30,7.25,206.00,45.90,6.05,2.60,0.15,0.45,,3.40,1745.00
03/07/2009 03:12:00,18.30,7.25,205.00,47.30,6.31,2.60,0.16,0.44,,3.40,1811.00
03/07/2009 04:48:00,18.20,7.25,207.00,52.70,6.23,2.50,0.15,0.47,,3.40,1878.00
03/07/2009 06:24:00,18.10,7.24,210.00,58.90,6.09,2.70,0.16,0.51,,3.50,1905.00
03/07/2009 08:00:00,18.00,7.23,208.00,65.00,5.97,2.70,0.17,0.59,,3.70,2019.00
03/07/2009 09:36:00,17.90,7.22,203.00,63.70,5.90,2.60,0.17,0.62,,3.80,2082.00
03/07/2009 11:12:00,17.70,7.22,195.00,71.50,5.91,2.80,0.18,0.58,,3.80,2132.00
03/07/2009 12:48:00,17.50,7.22,188.00,70.80,5.98,2.50,0.17,0.57,,4.00,2194.00
03/07/2009 14:24:00,17.40,7.22,184.00,75.50,6.17,2.60,0.17,0.53,,4.00,2141.00
03/07/2009 16:00:00,17.30,7.23,181.00,80.00,6.19,2.50,0.16,0.52,,4.00,2220.00
03/07/2009 17:36:00,17.20,7.24,181.00,78.40,6.19,2.70,0.15,0.51,,4.00,2195.00
03/07/2009 19:12:00,17.10,7.24,184.00,73.00,6.39,2.60,0.16,0.55,,3.90,2172.00
03/07/2009 20:48:00,17.00,7.24,188.00,70.10,6.13,2.90,0.16,0.60,,4.00,2169.00
03/07/2009 22:24:00,17.00,7.23,188.00,65.40,6.34,2.10,0.16,0.61,,3.90,2111.00
03/08/2009 00:00:00,16.90,7.23,187.00,65.10,6.27,2.70,0.16,0.56,,4.00,2171.00
03/08/2009 01:36:00,16.90,7.24,187.00,61.90,6.29,2.70,0.16,0.58,,4.00,2117.00
03/08/2009 03:12:00,16.80,7.26,185.00,64.90,6.17,3.60,0.16,0.57,,4.10,2097.00
03/08/2009 04:48:00,16.80,7.27,184.00,56.10,6.24,2.20,0.16,0.55,,4.00,2077.00
03/08/2009 06:24:00,16.80,7.27,184.00,67.90,6.15,2.70,0.15,0.54,,3.60,2140.00
03/08/2009 08:00:00,16.70,7.28,183.00,58.60,6.29,3.00,0.15,0.52,,4.10,2112.00
03/08/2009 09:36:00,16.70,7.28,182.00,58.70,6.45,2.60,0.15,0.52,,4.10,2067.00
03/08/2009 11:12:00,16.50,7.27,174.00,58.00,6.34,2.30,0.15,0.53,,4.10,1990.00
03/08/2009 12:48:00,16.70,7.28,181.00,58.10,6.40,2.60,0.14,0.53,,3.80,1970.00
03/08/2009 14:24:00,16.80,7.28,181.00,52.40,6.39,2.50,0.14,0.50,,3.90,1942.00
03/08/2009 16:00:00,16.70,7.28,181.00,51.20,6.39,2.70,0.14,0.50,,4.00,1932.00
03/08/2009 17:36:00,16.60,7.28,180.00,58.10,6.34,2.70,0.14,0.48,,3.90,1977.00
03/08/2009 19:12:00,16.60,7.29,178.00,64.60,6.46,2.90,0.14,0.52,,4.00,2046.00
03/08/2009 20:48:00,16.50,7.30,176.00,62.60,6.57,2.50,0.14,0.47,,3.80,2021.00
03/08/2009 22:24:00,16.50,7.30,173.00,62.10,6.52,2.60,0.14,0.46,,3.70,2040.00
03/09/2009 00:00:00,16.40,7.31,172.00,61.80,6.55,3.20,0.13,0.45,,3.80,2043.00
03/09/2009 03:12:00,16.30,7.31,169.00,62.20,6.66,2.90,0.13,0.43,,3.70,1967.00
03/09/2009 04:48:00,16.20,7.31,166.00,58.10,6.56,2.60,0.13,0.46,,3.60,1995.00
03/09/2009 06:24:00,16.10,7.31,164.00,62.80,6.57,2.80,0.13,0.40,,3.60,2038.00
03/09/2009 08:00:00,16.10,7.31,162.00,60.30,6.69,2.60,0.14,0.44,,3.60,2012.00
03/09/2009 09:36:00,16.00,7.31,161.00,65.30,6.83,2.40,0.13,0.45,,3.50,2065.00
03/09/2009 11:12:00,16.20,7.31,160.00,57.20,6.84,2.60,0.13,0.42,,3.40,2020.00
03/09/2009 12:48:00,16.20,7.31,159.00,67.20,6.91,2.70,0.13,0.44,,3.20,2023.00
03/09/2009 14:24:00,16.40,7.30,157.00,60.00,6.86,2.70,0.13,0.44,,3.20,2005.00
03/09/2009 16:00:00,16.20,7.29,157.00,60.70,6.71,2.40,0.13,0.43,,3.20,2042.00
03/09/2009 17:36:00,16.00,7.27,157.00,70.90,6.97,2.60,0.14,0.43,,3.30,2092.00
03/09/2009 19:12:00,15.90,7.26,159.00,65.90,6.75,2.30,0.14,0.46,,3.50,2085.00
03/09/2009 20:48:00,15.90,7.25,167.00,67.10,6.92,2.30,0.14,0.55,,3.30,2114.00
